WL Group	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3	1	1	2	2	3	3
Units	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	CPS	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	MicroAmps	(ms)	CPS	(ms)	CPS	(ms)	CPS
201	24002233	61120	24008020	899394	24013824	1760258	24002233	0.84545	24008020	1.01193	24013824	1.06793	24002233	72292.8617895795	24008020	888790.726631289	24013824	1648289.68190799	24018800	63141	24024588	885714	24030375	1493725	24018800	0.84543	24024588	1.01183	24030375	1.06776	24018800	74685.0715020759	24024588	875358.508840418	24030375	1398933.28088709	24035352	54295	24041139	899913	24046943	1874781	24035352	0.84578	24041139	1.01205	24046943	1.06816	24035352	64195.1807798718	24041139	889198.162146139	24046943	1755149.97753146
202	24122244	60653	24128031	899469	24133835	1750675	24122244	0.8453	24128031	1.01122	24133835	1.06755	24122244	71753.2237075594	24128031	889488.934158739	24133835	1639899.77050255	24138811	63683	24144599	884288	24150402	1483001	24138811	0.84491	24144599	1.01174	24150402	1.06706	24138811	75372.5248843072	24144599	874026.923913258	24150402	1389800.94840028	24155378	53820	24161166	897660	24166969	1861338	24155378	0.84547	24161166	1.01222	24166969	1.06701	24155378	63656.90089536	24161166	886823.022663058	24166969	1744442.88244721
203	24242255	60497	24248042	899339	24253846	1742371	24242255	0.84518	24248042	1.0111	24253846	1.06754	24242255	71578.8352776923	24248042	889465.928197013	24253846	1632136.50074002	24258822	63452	24264610	884049	24270413	1479170	24258822	0.84533	24264610	1.01112	24270413	1.06741	24258822	75061.8101806395	24264610	874326.489437456	24270413	1385756.17616474	24275374	54359	24281161	896849	24286965	1850164	24275374	0.84505	24281161	1.01127	24286965	1.06758	24275374	64326.3712206378	24281161	886854.153687937	24286965	1733044.830364
204	24362266	60262	24368054	899157	24373872	1732579	24362266	0.84548	24368054	1.01165	24373872	1.06657	24362266	71275.4884799167	24368054	888802.451440716	24373872	1624440.02737748	24378833	63113	24384621	884508	24390424	1469840	24378833	0.84462	24384621	1.01115	24390424	1.06666	24378833	74723.544315787	24384621	874754.487464768	24390424	1377983.61239758	24395416	54368	24401188	900125	24406991	1843110	24395416	0.84418	24401188	1.01118	24406991	1.06641	24395416	64403.3263048165	24401188	890172.867343104	24406991	1728331.50476834
205	24482277	61208	24488049	900996	24493852	1729615	24482277	0.8463	24488049	1.01279	24493852	1.06718	24482277	72324.2349048801	24488049	889617.788485273	24493852	1620734.08422197	24498829	63481	24504616	886088	24510404	1464509	24498829	0.84565	24504616	1.01189	24510404	1.06703	24498829	75067.6994028262	24504616	875676.209864709	24510404	1372509.67639148	24515380	54614	24521183	898302	24526987	1833319	24515380	0.84559	24521183	1.01172	24526987	1.06801	24515380	64586.8565143864	24521183	887895.860514767	24526987	1716574.75117274
206	24602288	61161	24608076	899458	24613879	1721680	24602288	0.84446	24608076	1.01155	24613879	1.06694	24602288	72426.1658337873	24608076	889187.87998616	24613879	1613661.49924082	24618855	63869	24624643	887352	24630446	1455437	24618855	0.84496	24624643	1.01173	24630446	1.06739	24618855	75588.1935239538	24624643	877064.038824588	24630446	1363547.53182998	24635438	54812	24641210	899590	24647091	1822134	24635438	0.84447	24641210	1.01173	24647091	1.06849	24635438	64906.9830781437	24641210	889160.151423799	24647091	1705335.56701513
207	24722299	61234	24728087	897872	24733905	1712532	24722299	0.84503	24728087	1.01198	24733905	1.06764	24722299	72463.6995136267	24728087	887242.830885986	24733905	1604035.06800045	24738882	64029	24744654	884379	24750457	1444882	24738882	0.84496	24744654	1.01147	24750457	1.06773	24738882	75777.5516000757	24744654	874350.203169644	24750457	1353227.87596115	24755433	54505	24761221	897733	24767009	1810244	24755433	0.84598	24761221	1.01248	24767009	1.06792	24755433	64428.2370741625	24761221	886667.390960809	24767009	1695111.99340775
208	24842310	61112	24848098	899430	24853901	1701988	24842310	0.84589	24848098	1.01231	24853901	1.0684	24842310	72245.8002813605	24848098	888492.65541188	24853901	1593025.08423811	24858877	63653	24864665	885073	24870452	1441235	24858877	0.84526	24864665	1.01189	24870452	1.06834	24858877	75305.8230603601	24864665	874673.136408108	24870452	1349041.50364116	24875444	54799	24881232	899227	24887035	1800497	24875444	0.84618	24881232	1.0125	24887035	1.06791	24875444	64760.4528587298	24881232	888125.432098766	24887035	1686000.69294229
209	24962321	61782	24968109	899006	24973912	1694720	24962321	0.84525	24968109	1.01178	24973912	1.06782	24962321	73093.1677018634	24968109	888539.010456819	24973912	1587083.96546234	24978888	63563	24984676	884033	24990479	1435644	24978888	0.84608	24984676	1.01199	24990479	1.06832	24978888	75126.4655824508	24984676	873559.027263115	24990479	1343833.30837202	24995471	54999	25001259	897915	25007046	1789786	24995471	0.84537	25001259	1.01206	25007046	1.06745	24995471	65059.0865538167	25001259	887215.184870462	25007046	1676693.05353881
210	25082332	61446	25088120	900547	25093923	1690547	25082332	0.84498	25088120	1.01198	25093923	1.06865	25082332	72718.8809202585	25088120	889886.163758177	25093923	1581946.38094793	25098899	64013	25104687	884889	25110490	1426367	25098899	0.84507	25104687	1.01167	25110490	1.06727	25098899	75748.7545410439	25104687	874681.467276879	25110490	1336463.12554461	25115466	54923	25121238	899027	25127042	1780999	25115466	0.84518	25121238	1.01171	25127042	1.06735	25115466	64983.7904351736	25121238	888621.245218492	25127042	1668617.60434722
211	25202343	61000	25208131	899169	25213934	1682448	25202343	0.84564	25208131	1.0122	25213934	1.06919	25202343	72134.7145357362	25208131	888331.357439241	25213934	1573572.51751326	25218910	64075	25224682	884607	25230485	1419102	25218910	0.84574	25224682	1.01211	25230485	1.06842	25218910	75762.0545321257	25224682	874022.586477755	25230485	1328224.85539395	25235477	55581	25241265	898745	25247068	1771043	25235477	0.84533	25241265	1.01214	25247068	1.0688	25235477	65750.6535909053	25241265	887965.103641789	25247068	1657038.73502994
212	25322354	61530	25328157	899493	25333960	1674441	25322354	0.84589	25328157	1.01274	25333960	1.06799	25322354	72739.9543675892	25328157	888177.617157415	25333960	1567843.3318664	25338937	63953	25344709	887171	25350512	1412294	25338937	0.84624	25344709	1.01254	25350512	1.06756	25338937	75573.1234637928	25344709	876183.656941948	25350512	1322917.68144179	25355504	55296	25361276	898465	25367079	1757091	25355504	0.8454	25361276	1.01255	25367079	1.06814	25355504	65408.0908445706	25361276	887329.020789097	25367079	1645000.65534481
213	25442365	62074	25448153	898467	25453956	1664041	25442365	0.84596	25448153	1.01192	25453956	1.06801	25442365	73376.9918199442	25448153	887883.42952012	25453956	1558076.23524124	25458932	63885	25464720	886586	25470523	1404498	25458932	0.84574	25464720	1.01239	25470523	1.06834	25458932	75537.3992007	25464720	875735.635476447	25470523	1314654.51073628	25475499	55518	25481271	899144	25487075	1749556	25475499	0.84486	25481271	1.01179	25487075	1.06785	25475499	65712.6624529508	25481271	888666.620543789	25487075	1638391.15980709
214	25562376	62187	25568164	899485	25573967	1661007	25562376	0.84592	25568164	1.01251	25573967	1.06862	25562376	73514.0438812181	25568164	888371.472874342	25573967	1554347.66334151	25578943	64104	25584715	887261	25590518	1399528	25578943	0.84504	25584715	1.01265	25590518	1.06775	25578943	75859.1309287134	25584715	876177.356441021	25590518	1310726.29360805	25595495	54993	25601282	897593	25607086	1741718	25595495	0.8451	25601282	1.01291	25607086	1.06773	25595495	65072.7724529641	25601282	886152.767768114	25607086	1631234.48811966
215	25682387	61694	25688175	899551	25693993	1651449	25682387	0.84531	25688175	1.01188	25693993	1.06803	25682387	72983.875737895	25688175	888989.801162193	25693993	1546257.12760877	25698954	64369	25704742	887504	25710545	1391590	25698954	0.84473	25704742	1.01222	25710545	1.06763	25698954	76200.6795070614	25704742	876789.630712691	25710545	1303438.45714339	25715521	55610	25721293	898904	25727097	1729304	25715521	0.84503	25721293	1.01175	25727097	1.06729	25715521	65808.3144977101	25721293	888464.54163578	25727097	1620275.6514162
216	25802398	61260	25808186	898021	25814004	1641763	25802398	0.84514	25808186	1.01211	25814004	1.0678	25802398	72485.0320656933	25808186	887276.086591379	25814004	1537519.19835175	25818981	64587	25824768	886101	25830556	1384523	25818981	0.84496	25824768	1.01245	25830556	1.06851	25818981	76437.937890551	25824768	875204.701466739	25830556	1295751.09264303	25835548	55692	25841336	897385	25847123	1719095	25835548	0.84534	25841336	1.01196	25847123	1.06827	25835548	65881.1839023352	25841336	886779.121704415	25847123	1609232.68462093
217	25922409	61358	25928197	898378	25934015	1634041	25922409	0.8459	25928197	1.01176	25934015	1.06807	25922409	72535.7607282185	25928197	887935.874120345	25934015	1529900.66194163	25938976	64371	25944764	884697	25950567	1379255	25938976	0.84514	25944764	1.01213	25950567	1.06819	25938976	76166.0789928296	25944764	874094.236906326	25950567	1291207.55670808	25955543	55615	25961331	898445	25967134	1710786	25955543	0.84577	25961331	1.01248	25967134	1.0675	25955543	65756.6477884058	25961331	887370.614728192	25967134	1602609.83606557
218	26042420	61750	26048208	899277	26054026	1622201	26042420	0.84539	26048208	1.01253	26054026	1.06768	26042420	73043.2108257727	26048208	888148.499303724	26054026	1519370.03596583	26058987	64749	26064790	886085	26070578	1375367	26058987	0.84461	26064790	1.01202	26070578	1.06688	26058987	76661.4176957412	26064790	875560.759668781	26070578	1289148.73275345	26075554	56037	26081342	898378	26087145	1698302	26075554	0.84558	26081342	1.0115	26087145	1.06738	26075554	66270.4888951962	26081342	888164.112703905	26087145	1591094.08083344
219	26162431	62132	26168219	899815	26174022	1620244	26162431	0.84506	26168219	1.01166	26174022	1.0682	26162431	73523.7734598727	26168219	889444.082003835	26174022	1516798.35236847	26178998	64980	26184786	887347	26190589	1369298	26178998	0.84536	26184786	1.01193	26190589	1.06845	26178998	76866.6603577174	26184786	876885.752967102	26190589	1281574.24306238	26195566	56203	26201353	898595	26207156	1687038	26195566	0.84523	26201353	1.01255	26207156	1.06763	26195566	66494.3269879204	26201353	887457.409510642	26207156	1580171.03303579
220	26282442	61390	26288214	897085	26294033	1614196	26282442	0.84452	26288214	1.01181	26294033	1.06817	26282442	72692.1801733529	26288214	886614.087625147	26294033	1511178.93219244	26299009	64499	26304781	884482	26310585	1360130	26299009	0.84522	26304781	1.01092	26310585	1.06811	26299009	76310.3097418424	26304781	874927.788549045	26310585	1273398.80723895	26315561	56500	26321349	899155	26327152	1679039	26315561	0.84526	26321349	1.01159	26327152	1.06859	26315561	66843.3381444763	26321349	888853.191510395	26327152	1571265.87372145
221	26402453	61634	26408241	900142	26414044	1604181	26402453	0.84568	26408241	1.01196	26414044	1.06883	26402453	72880.9951754801	26408241	889503.537689237	26414044	1500875.72392242	26419036	65070	26424808	887202	26430611	1351944	26419036	0.84481	26424808	1.01185	26430611	1.06707	26419036	77023.2359938921	26424808	876811.780402234	26430611	1266968.42756333	26435634	55983	26441422	897229	26447241	1667026	26435634	0.84451	26441422	1.01167	26447241	1.06796	26435634	66290.5116576476	26441422	886879.120661876	26447241	1560944.23012098
222	26522464	61688	26528252	895891	26534055	1593400	26522464	0.84501	26528252	1.01245	26534055	1.06782	26522464	73002.6863587413	26528252	884874.314780977	26534055	1492199.05976663	26539031	65072	26544819	887982	26550607	1347642	26539031	0.84563	26544819	1.0127	26550607	1.06815	26539031	76950.9123375472	26544819	876846.055100227	26550607	1261659.87923045	26555599	56792	26561386	899170	26567174	1661807	26555599	0.84475	26561386	1.01176	26567174	1.06829	26555599	67229.3577981651	26561386	888718.668458923	26567174	1555576.66925648
223	26642475	61580	26648263	899486	26654082	1589664	26642475	0.84518	26648263	1.01251	26654082	1.06796	26642475	72860.2191249201	26648263	888372.460518909	26654082	1488505.1874602	26659058	65311	26664846	886717	26670633	1343027	26659058	0.84567	26664846	1.01192	26670633	1.06838	26659058	77229.8887272813	26664846	876271.83967112	26670633	1257068.64598738	26675625	56634	26681413	897727	26687216	1651985	26675625	0.8453	26681413	1.01157	26687216	1.06839	26675625	66998.6986868567	26681413	887459.098233439	26687216	1546237.79705913
224	26762486	61841	26768274	900840	26774077	1583038	26762486	0.84538	26768274	1.01255	26774077	1.06859	26762486	73151.7187536966	26768274	889674.583971162	26774077	1481426.92707212	26779053	65122	26784841	887107	26790629	1337147	26779053	0.84501	26784841	1.01167	26790629	1.06851	26779053	77066.5435912001	26784841	876873.881799401	26790629	1251412.71490206	26795636	56889	26801408	899902	26807211	1642130	26795636	0.84553	26801408	1.01166	26807211	1.06831	26795636	67282.05977316	26801408	889530.079275646	26807211	1537128.73604104
225	26882497	62068	26888285	898990	26894088	1576935	26882497	0.84493	26888285	1.01217	26894088	1.06849	26882497	73459.3398269679	26888285	888180.839187093	26894088	1475853.77495344	26899064	65489	26904852	887167	26910640	1332431	26899064	0.8447	26904852	1.01225	26910640	1.06865	26899064	77529.3003433172	26904852	876430.723635466	26910640	1246835.72731952	26915616	56630	26921404	898829	26927207	1632249	26915616	0.84478	26921404	1.01227	26927207	1.06869	26915616	67035.2044319231	26921404	887934.049216118	26927207	1527336.27150998
226	27002508	62023	27008296	895959	27014115	1570943	27002508	0.84584	27008296	1.01198	27014115	1.06816	27002508	73327.1067814244	27008296	885352.477321686	27014115	1470700.08238466	27019091	65292	27024879	884861	27030682	1324531	27019091	0.8453	27024879	1.01244	27030682	1.06793	27019091	77241.216136283	27024879	873988.58203943	27030682	1240278.85722847	27035658	56862	27041446	900091	27047249	1624140	27035658	0.84551	27041446	1.01285	27047249	1.06902	27035658	67251.7178980734	27041446	888671.57032137	27047249	1519279.33995622
227	27122519	62172	27128307	896453	27134126	1562811	27122519	0.84488	27128307	1.01173	27134126	1.0683	27122519	73586.781554777	27128307	886059.521809178	27134126	1462895.25414209	27139102	65072	27144890	885952	27150677	1317497	27139102	0.8456	27144890	1.01198	27150677	1.06793	27139102	76953.642384106	27144890	875463.941975138	27150677	1233692.28320208	27155654	56926	27161441	900559	27167244	1614868	27155654	0.84474	27161441	1.01192	27167244	1.06835	27155654	67388.7823472311	27161441	889950.786623449	27167244	1511553.32990125
228	27242530	62161	27248318	900549	27254121	1555691	27242530	0.84572	27248318	1.01202	27254121	1.06843	27242530	73500.685806177	27248318	889852.967332662	27254121	1456053.27443071	27259097	65308	27264885	890247	27270673	1317492	27259097	0.84518	27264885	1.0125	27270673	1.06858	27259097	77271.1138455714	27264885	879256.296296297	27270673	1232937.16895319	27275665	57115	27281437	899315	27287240	1601865	27275665	0.84511	27281437	1.01204	27287240	1.06784	27275665	67582.9181999976	27281437	888616.062606221	27287240	1500098.32933773
229	27362541	62313	27368329	900347	27374132	1552386	27362541	0.84538	27368329	1.01207	27374132	1.06864	27362541	73710.0475525799	27368329	889609.414368571	27374132	1452674.42730948	27379108	65686	27384896	886856	27390699	1311022	27379108	0.84548	27384896	1.01217	27390699	1.06741	27379108	77690.7792023466	27384896	876192.734422083	27390699	1228227.2041671	27395676	57277	27401463	900516	27407266	1597250	27395676	0.84549	27401463	1.01203	27407266	1.06674	27395676	67744.1483636708	27401463	889811.566850785	27407266	1497318.93432327
230	27482552	62443	27488340	898471	27494159	1541502	27482552	0.84498	27488340	1.01213	27494159	1.06811	27482552	73898.7905039173	27488340	887703.16066118	27494159	1443205.28784489	27499135	65676	27504907	887975	27510710	1302326	27499135	0.84482	27504907	1.01184	27510710	1.06775	27499135	77739.6368457186	27504907	877584.400695762	27510710	1219691.87543901	27515687	57209	27521474	899741	27527277	1587166	27515687	0.84433	27521474	1.01246	27527277	1.0686	27515687	67756.6828135918	27521474	888668.194299034	27527277	1485276.06213738
231	27602563	62324	27608351	898667	27614170	1535762	27602563	0.84489	27608351	1.01141	27614170	1.06861	27602563	73765.8156683119	27608351	888528.885417387	27614170	1437158.55176351	27619146	65347	27624918	886412	27630721	1298604	27619146	0.84523	27624918	1.01144	27630721	1.06822	27619146	77312.6841214817	27624918	876386.142529463	27630721	1215670.92920934	27635698	57229	27641485	897837	27647304	1576261	27635698	0.84482	27641485	1.0117	27647304	1.06773	27635698	67741.0572666367	27641485	887453.790649402	27647304	1476273.02782539
232	27722574	62150	27728362	897662	27734165	1524677	27722574	0.84442	27728362	1.01202	27734165	1.06751	27722574	73600.8147604273	27728362	887000.256911919	27734165	1428255.47301665	27739157	65872	27744929	888098	27750732	1293227	27739157	0.84552	27744929	1.01185	27750732	1.0688	27739157	77907.0867631753	27744929	877697.287147305	27750732	1209980.35179641	27755709	57403	27761496	899622	27767299	1568402	27755709	0.84547	27761496	1.01297	27767299	1.06867	27755709	67894.7804179924	27761496	888103.300196452	27767299	1467620.50024797
233	27842585	62418	27848373	897987	27854176	1521912	27842585	0.84529	27848373	1.01234	27854176	1.0681	27842585	73842.1133575459	27848373	887040.915107573	27854176	1424877.8204288	27859152	66482	27864940	889454	27870743	1286628	27859152	0.84454	27864940	1.01207	27870743	1.06821	27859152	78719.7764463495	27864940	878846.324858952	27870743	1204471.03097706	27875720	57145	27881492	901494	27887295	1560332	27875720	0.8453	27881492	1.0121	27887295	1.06887	27875720	67603.2177924997	27881492	890716.332378224	27887295	1459795.85917839
234	27962596	62454	27968368	897492	27974187	1514302	27962596	0.84568	27968368	1.01216	27974187	1.06731	27962596	73850.6290795573	27968368	886709.611128675	27974187	1418802.40979659	27979163	65227	27984967	887590	27990754	1281818	27979163	0.84548	27984967	1.01169	27990754	1.06755	27979163	77147.8923215215	27984967	877333.965938183	27990754	1200710.03700061	27995746	57433	28001534	897666	28007337	1551645	27995746	0.84554	28001534	1.01164	28007337	1.06865	27995746	67924.6398751094	28001534	887337.392748408	28007337	1451967.43554953
235	28082607	62305	28088395	898283	28094198	1508120	28082607	0.84471	28088395	1.01184	28094198	1.06784	28082607	73759.0415645606	28088395	887771.782099937	28094198	1412308.96014384	28099174	66044	28104962	889471	28110750	1278956	28099174	0.84548	28104962	1.01243	28110750	1.06905	28099174	78114.2073141884	28104962	878550.615845046	28110750	1196348.15958094	28115742	57558	28121529	899909	28127333	1541279	28115742	0.84456	28121529	1.01166	28127333	1.06838	28115742	68151.4634839443	28121529	889536.998596366	28127333	1442631.83511485
236	28202618	62509	28208406	897127	28214209	1503512	28202618	0.84511	28208406	1.01142	28214209	1.06799	28202618	73965.5192815137	28208406	886997.488679283	28214209	1407795.95314563	28219185	66146	28224973	887723	28230776	1271630	28219185	0.84512	28224973	1.0122	28230776	1.06791	28219185	78268.1749337372	28224973	877023.315550287	28230776	1190765.1393844	28235737	57902	28241525	898178	28247328	1532168	28235737	0.84432	28241525	1.01169	28247328	1.06771	28235737	68578.2641652454	28241525	887799.622413981	28247328	1435003.8868232
237	28322629	62412	28328417	898269	28334220	1494467	28322629	0.84485	28328417	1.01138	28334220	1.06781	28322629	73873.4686630763	28328417	888161.719630604	28334220	1399562.6562778	28339212	65864	28345000	888027	28350803	1268707	28339212	0.84474	28345000	1.01089	28350803	1.06775	28339212	77969.5527617965	28345000	878460.564453106	28350803	1188206.04073987	28355779	57788	28361551	901040	28367370	1527634	28355779	0.84492	28361551	1.01185	28367370	1.06814	28355779	68394.6409127491	28361551	890487.720511934	28367370	1430181.4368903
238	28442640	62928	28448428	898972	28454231	1489081	28442640	0.84443	28448428	1.01146	28454231	1.06798	28442640	74521.2747060147	28448428	888786.506633975	28454231	1394296.70967621	28459223	66412	28465011	887577	28470814	1262268	28459223	0.84452	28465011	1.01239	28470814	1.06849	28459223	78638.7533746981	28465011	876714.507255109	28470814	1181356.86810359	28475790	57516	28481578	898566	28487381	1517983	28475790	0.84515	28481578	1.01202	28487381	1.06751	28475790	68054.1915636278	28481578	887893.519890911	28487381	1421984.80576294
239	28562651	62816	28568439	898467	28574242	1482933	28562651	0.84515	28568439	1.01238	28574242	1.06723	28562651	74325.2677039579	28568439	887479.997629349	28574242	1389515.84944201	28579218	66435	28584991	889178	28590794	1255566	28579218	0.84473	28584991	1.0121	28590794	1.06679	28579218	78646.4314041173	28584991	878547.574350361	28590794	1176957.03934233	28595770	58247	28601558	901264	28607361	1509820	28595770	0.84415	28601558	1.01251	28607361	1.06836	28595770	69000.7700053308	28601558	890128.492558098	28607361	1413212.77472013
240	28682662	62287	28688434	896821	28694253	1477986	28682662	0.84516	28688434	1.01132	28694253	1.06886	28682662	73698.471295376	28688434	886782.620733299	28694253	1382768.55715435	28699214	66739	28705002	887876	28710805	1253087	28699214	0.84485	28705002	1.0118	28710805	1.06922	28699214	78995.0878854234	28705002	877521.249258747	28710805	1171963.67445428	28715797	57787	28721584	900517	28727388	1500121	28715797	0.84517	28721584	1.01255	28727388	1.06833	28715797	68373.2266881219	28721584	889355.587378401	28727388	1404173.80397443
241	28802673	62976	28808461	897075	28814264	1470855	28802673	0.84577	28808461	1.01231	28814264	1.06826	28802673	74459.9595634747	28808461	886166.292933983	28814264	1376869.86314193	28819241	66875	28825028	888773	28830816	1249056	28819241	0.84514	28825028	1.01209	28830816	1.06785	28819241	79128.901720425	28825028	878156.092837594	28830816	1169692.37252423	28835808	58114	28841595	898667	28847399	1490917	28835808	0.84523	28841595	1.01265	28847399	1.06823	28835808	68755.2500502822	28841595	887440.872957093	28847399	1395689.13061794
242	28922684	62775	28928456	898148	28934275	1466215	28922684	0.8456	28928456	1.01194	28934275	1.06871	28922684	74237.2280037843	28928456	887550.645295176	28934275	1371948.42380066	28939267	66565	28945039	888223	28950827	1244312	28939267	0.84505	28945039	1.01181	28950827	1.06789	28939267	78770.4869534347	28945039	877855.526235163	28950827	1165206.15419191	28955803	58554	28961591	900248	28967394	1483728	28955803	0.84461	28961591	1.01169	28967394	1.06809	28955803	69326.6714815122	28961591	889845.703723473	28967394	1389141.36449176
243	29042695	62861	29048483	897756	29054286	1462079	29042695	0.84495	29048483	1.0114	29054286	1.06788	29042695	74396.1181134979	29048483	887636.938896579	29054286	1369141.66385736	29059278	66545	29065066	891697	29070885	1240860	29059278	0.84491	29065066	1.01148	29070885	1.06752	29059278	78759.8679149259	29065066	881576.501759798	29070885	1162376.34892086	29075861	58734	29081633	901596	29087436	1476703	29075861	0.84423	29081633	1.01131	29087436	1.06764	29075861	69571.088447461	29081633	891512.988104538	29087436	1383146.94091641
244	29162706	63160	29168494	898239	29174297	1453157	29162706	0.84436	29168494	1.01186	29174297	1.06826	29162706	74802.2170638117	29168494	887710.750499081	29174297	1360302.73528916	29179274	67091	29185061	887372	29190864	1234132	29179274	0.8442	29185061	1.01134	29190864	1.06835	29179274	79472.8737266051	29185061	877422.034132933	29190864	1155175.73828801	29195825	58384	29201613	900425	29207416	1467994	29195825	0.84436	29201613	1.01178	29207416	1.06765	29195825	69145.8619546165	29201613	889941.489256558	29207416	1374976.81824568
245	29282717	63057	29288505	898850	29294308	1443383	29282717	0.84506	29288505	1.01074	29294308	1.06684	29282717	74618.3702932336	29288505	889298.9294972	29294308	1352951.70784748	29299285	66826	29305072	890008	29310860	1230951	29299285	0.8446	29305072	1.01171	29310860	1.06726	29299285	79121.4776225432	29305072	879706.63530063	29310860	1153374.99765755	29315836	58503	29321624	900360	29327427	1458142	29315836	0.84467	29321624	1.01182	29327427	1.06725	29315836	69261.3683450342	29321624	889842.06677077	29327427	1366260.9510424
246	29402728	62635	29408516	897729	29414319	1438084	29402728	0.84515	29408516	1.01181	29414319	1.0672	29402728	74111.104537656	29408516	887250.570759332	29414319	1347529.9850075	29419296	66991	29425083	889379	29430886	1226990	29419296	0.84544	29425083	1.01222	29430886	1.0683	29419296	79238.0299015897	29425083	878641.99482326	29430886	1148544.41636244	29435863	58934	29441650	902529	29447454	1453666	29435863	0.84581	29441650	1.01221	29447454	1.0689	29435863	69677.5871649661	29441650	891642.05056263	29447454	1359964.449434
247	29522739	62958	29528527	897446	29534330	1437100	29522739	0.84508	29528527	1.0113	29534330	1.06923	29522739	74499.4556728357	29528527	887418.174626718	29534330	1344051.32665563	29539307	67175	29545094	891634	29550897	1223626	29539307	0.84534	29545094	1.01261	29550897	1.06785	29539307	79465.0673101947	29545094	880530.510265551	29550897	1145878.16640914	29555889	59147	29561661	901168	29567465	1449608	29555889	0.84506	29561661	1.01244	29567465	1.06842	29555889	69991.4798949187	29561661	890095.215518945	29567465	1356777.29731753
248	29642750	62960	29648538	898588	29654341	1430815	29642750	0.8456	29648538	1.01094	29654341	1.06772	29642750	74456.0075685904	29648538	888863.829703049	29654341	1340065.74757427	29659318	66977	29665105	890657	29670908	1218027	29659318	0.84496	29665105	1.01146	29670908	1.06822	29659318	79266.4741526226	29665105	880565.716884504	29670908	1140239.83823557	29675885	59312	29681688	901980	29687491	1440792	29675885	0.8459	29681688	1.01163	29687491	1.06777	29675885	70117.0351105332	29681688	891610.569081581	29687491	1349346.76943537
249	29762761	63079	29768549	896786	29774352	1424425	29762761	0.8455	29768549	1.01183	29774352	1.06818	29762761	74605.5588409225	29768549	886301.058478203	29774352	1333506.52511749	29779329	67065	29785116	887918	29790919	1210787	29779329	0.8454	29785116	1.01168	29790919	1.06676	29779329	79329.3115684883	29785116	877666.851178238	29790919	1135013.49881885	29795896	58938	29801668	899070	29807471	1430862	29795896	0.84534	29801668	1.01101	29807471	1.06763	29795896	69721.0589821847	29801668	889279.037793889	29807471	1340222.73634124
250	29882772	62776	29888560	897046	29894363	1417963	29882772	0.84525	29888560	1.0111	29894363	1.06766	29882772	74269.1511387164	29888560	887198.101078034	29894363	1328103.51610063	29899340	66768	29905127	889177	29910930	1210493	29899340	0.84435	29905127	1.01145	29910930	1.0668	29899340	79076.2124711316	29905127	879111.177023086	29910930	1134695.35058118	29915907	59008	29921694	899484	29927513	1423049	29915907	0.84447	29921694	1.0109	29927513	1.06767	29915907	69875.7800750767	29921694	889785.339796221	29927513	1332854.72102803
251	30002783	63174	30008571	898512	30014374	1412853	30002783	0.84437	30008571	1.01106	30014374	1.06769	30002783	74817.9115790471	30008571	888683.164203905	30014374	1323280.16559114	30019351	67122	30025138	890680	30030926	1205486	30019351	0.84494	30025138	1.01172	30030926	1.06783	30019351	79439.9602338628	30025138	880362.155537105	30030926	1128911.90545312	30035918	59149	30041721	899654	30047524	1418313	30035918	0.84477	30041721	1.01163	30047524	1.06737	30035918	70017.8746877848	30041721	889311.309470854	30047524	1328792.2651002
252	30122794	63336	30128582	901415	30134401	1411341	30122794	0.8444	30128582	1.0119	30134401	1.06866	30122794	75007.1056371388	30128582	890814.309714399	30134401	1320664.1962832	30139377	66965	30145165	890707	30150968	1202859	30139377	0.84576	30145165	1.01192	30150968	1.06856	30139377	79177.3079833523	30145165	880214.839117717	30150968	1125682.22654788	30155960	59854	30161748	902484	30167551	1408795	30155960	0.84574	30161748	1.01215	30167551	1.06757	30155960	70771.1589850309	30161748	891650.447068122	30167551	1319627.75274689
253	30242805	63453	30248593	899855	30254396	1403787	30242805	0.84496	30248593	1.01178	30254396	1.06764	30242805	75095.8625260367	30248593	889378.125679496	30254396	1314850.51140834	30259373	67364	30265160	889587	30270963	1196831	30259373	0.84411	30265160	1.01198	30270963	1.06728	30259373	79804.7647818412	30265160	879055.910195854	30270963	1121384.26654674	30275940	59628	30281727	901989	30287546	1402433	30275940	0.84504	30281727	1.01188	30287546	1.06723	30275940	70562.3402442488	30281727	891399.177768115	30287546	1314086.93533728
