HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 2:53 PM
Export Time Stamp:	9/17/2025 1:04 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
197	23522170	98743	23527973	927240	23533776	1069704	23522170	0.84985	23527973	1.02395	23533776	1.06828	23522170	116188.739189269	23527973	905552.028907661	23533776	1001332.98386191	23538753	107363	23544509	936371	23550312	1124899	23538753	0.84994	23544509	1.02337	23550312	1.06879	23538753	126318.32835259	23544509	914987.736595757	23550312	1052497.6842972	23555273	93447	23561076	915825	23566880	1127327	23555273	0.85042	23561076	1.02375	23566880	1.06782	23555273	109883.351755603	23561076	894578.754578755	23566880	1055727.55707891
198	23642181	99036	23647969	926881	23653787	1067480	23642181	0.85096	23647969	1.02447	23653787	1.06891	23642181	116381.498542822	23647969	904741.964137554	23653787	998662.188584633	23658764	107103	23664536	936496	23670339	1127189	23658764	0.85047	23664536	1.02409	23670339	1.06849	23658764	125933.895375498	23664536	914466.5019676	23670339	1054936.40558171	23675315	94568	23681103	916436	23686922	1130612	23675315	0.84981	23681103	1.02347	23686922	1.0684	23675315	111281.345241878	23681103	895420.4813038	23686922	1058229.12766754
199	23762192	99308	23767980	928027	23773798	1072012	23762192	0.85022	23767980	1.02384	23773798	1.07025	23762192	116802.709886853	23767980	906417.994999219	23773798	1001646.34431208	23778775	108177	23784547	936526	23790350	1130505	23778775	0.85052	23784547	1.0243	23790350	1.06879	23778775	127189.248930066	23784547	914308.308112858	23790350	1057742.86810318	23795326	95003	23801099	917599	23806902	1131544	23795326	0.85062	23801099	1.02399	23806902	1.06854	23795326	111686.769650373	23801099	896101.52442895	23806902	1058962.69676381
200	23882203	99066	23888006	928182	23893825	1074211	23882203	0.85066	23888006	1.02438	23893825	1.06893	23882203	116457.80923048	23888006	906091.489486324	23893825	1004940.45447316	23898786	107192	23904589	935557	23910408	1133060	23898786	0.85035	23904589	1.02468	23910408	1.06973	23898786	126056.329746575	23904589	913023.578092673	23910408	1059201.85467361	23915384	95298	23921172	918064	23926960	1133877	23915384	0.85023	23921172	1.02407	23926960	1.06895	23915384	112084.965244698	23921172	896485.591805248	23926960	1060739.04298611
201	24002214	99219	24008002	929129	24013820	1074758	24002214	0.8509	24008002	1.02484	24013820	1.06939	24002214	116604.771418498	24008002	906608.836501308	24013820	1005019.68411898	24018781	107791	24024569	936978	24030372	1132600	24018781	0.8507	24024569	1.02478	24030372	1.06866	24018781	126708.592923475	24024569	914321.122582408	24030372	1059831.93906387	24035364	95236	24041152	917955	24046939	1131646	24035364	0.85083	24041152	1.02542	24046939	1.06912	24035364	111933.053606478	24041152	895199.040393205	24046939	1058483.61269081
202	24122225	99012	24128013	929043	24133831	1074275	24122225	0.85078	24128013	1.02477	24133831	1.06893	24122225	116377.912033663	24128013	906586.843877163	24133831	1005000.32743023	24138808	107731	24144580	939505	24150383	1135315	24138808	0.85046	24144580	1.02553	24150383	1.0696	24138808	126673.800061143	24144580	916116.544615955	24150383	1061438.85564697	24155360	94882	24161147	919439	24166982	1133694	24155360	0.85122	24161147	1.02512	24166982	1.06941	24155360	111465.896008083	24161147	896908.654596535	24166982	1060111.65034926
203	24242236	98890	24248024	929105	24253827	1077805	24242236	0.85052	24248024	1.02481	24253827	1.06932	24242236	116270.046559752	24248024	906611.957338433	24253827	1007934.94931358	24258788	108330	24264575	937356	24270379	1138619	24258788	0.85107	24264575	1.02473	24270379	1.06972	24258788	127286.827170503	24264575	914734.613020015	24270379	1064408.44333096	24275355	95183	24281143	918702	24286946	1135725	24275355	0.85093	24281143	1.02469	24286946	1.06877	24275355	111857.614609897	24281143	896565.790629361	24286946	1062646.78087895
204	24362247	99499	24368035	928036	24373854	1080066	24362247	0.85125	24368035	1.02562	24373854	1.06921	24362247	116885.756240822	24368035	904853.649499815	24373854	1010153.29074737	24378814	107975	24384602	935672	24390405	1137267	24378814	0.85093	24384602	1.02494	24390405	1.069	24378814	126890.578543476	24384602	912904.170000195	24390405	1063860.61739944	24395382	95772	24401169	922674	24406957	1140148	24395382	0.85133	24401169	1.02514	24406957	1.06913	24395382	112496.916589337	24401169	900046.822872974	24406957	1066425.97251971
205	24482258	98719	24488061	928082	24493865	1081461	24482258	0.85115	24488061	1.02474	24493865	1.06921	24482258	115983.081712977	24488061	905675.586002303	24493865	1011457.99234949	24498841	107659	24504613	937050	24510416	1140680	24498841	0.85076	24504613	1.02535	24510416	1.06922	24498841	126544.501386995	24504613	913883.064319501	24510416	1066833.76667103	24515408	94992	24521180	919093	24526983	1136129	24515408	0.85078	24521180	1.02437	24526983	1.06847	24515408	111652.83622088	24521180	897227.564259008	24526983	1063323.25661928
206	24602269	99224	24608057	927887	24613876	1082760	24602269	0.85111	24608057	1.02463	24613876	1.06846	24602269	116581.875433258	24608057	905582.502952285	24613876	1013383.74857271	24618852	107876	24624655	938915	24630474	1141718	24618852	0.85088	24624655	1.02493	24630474	1.06898	24618852	126781.684843926	24624655	916077.195515791	24630474	1068044.30391588	24635450	96011	24641222	917300	24647072	1140310	24635450	0.85106	24641222	1.02502	24647072	1.06915	24635450	112813.432660447	24641222	894909.367622095	24647072	1066557.54571388
207	24722280	99767	24728083	930578	24733887	1087045	24722280	0.85063	24728083	1.02455	24733887	1.06919	24722280	117286.011544385	24728083	908279.732565517	24733887	1016699.55760903	24738863	108233	24744635	938012	24750438	1142296	24738863	0.85047	24744635	1.02476	24750438	1.06924	24738863	127262.572459934	24744635	915347.983918186	24750438	1068325.16553814	24755415	96340	24761187	917910	24766990	1144176	24755415	0.85042	24761187	1.02455	24766990	1.0689	24755415	113285.200253992	24761187	895915.279878971	24766990	1070423.8001684
208	24842291	99369	24848079	931989	24853882	1087120	24842291	0.85087	24848079	1.02548	24853882	1.06922	24842291	116785.17282311	24848079	908831.961617974	24853882	1016741.1758104	24858858	107918	24864646	936855	24870434	1146025	24858858	0.85106	24864646	1.02473	24870434	1.06943	24858858	126804.220618993	24864646	914245.703746353	24870434	1071622.26606697	24875426	96142	24881198	920481	24887001	1144154	24875426	0.85131	24881198	1.02502	24887001	1.06976	24875426	112934.18378734	24881198	898012.721702991	24887001	1069542.70116662
209	24962302	99179	24968105	929008	24973909	1087871	24962302	0.85097	24968105	1.02409	24973909	1.0695	24962302	116548.174436232	24968105	907154.644611313	24973909	1017177.18560075	24978869	108093	24984657	935563	24990460	1152333	24978869	0.85064	24984657	1.0247	24990460	1.06975	24978869	127072.557133452	24984657	913011.61315507	24990460	1077198.41084366	24995452	95998	25001224	915771	25007027	1143017	24995452	0.85119	25001224	1.02508	25007027	1.06909	24995452	112780.930227094	25001224	893365.395871542	25007027	1069149.46356247
210	25082313	99248	25088101	928995	25093920	1090342	25082313	0.85082	25088101	1.02457	25093920	1.06902	25082313	116649.82017348	25088101	906716.964189856	25093920	1019945.37052628	25098896	108297	25104668	936399	25110471	1150609	25098896	0.85068	25104668	1.02379	25110471	1.0688	25098896	127306.390181972	25104668	914639.721036541	25110471	1076542.85179641	25115448	96532	25121220	916308	25127054	1146994	25115448	0.8507	25121220	1.02419	25127054	1.06915	25115448	113473.609968261	25121220	894666.028764194	25127054	1072809.24098583
211	25202324	99647	25208127	926866	25213931	1090106	25202324	0.85022	25208127	1.02342	25213931	1.06845	25202324	117201.430218061	25208127	905655.547087217	25213931	1020268.61341195	25218923	108985	25224710	939626	25230529	1154096	25218923	0.84971	25224710	1.02426	25230529	1.06921	25218923	128261.406832919	25224710	917370.58949876	25230529	1079391.32630634	25235490	96702	25241277	918269	25247081	1148590	25235490	0.85053	25241277	1.02421	25247081	1.06924	25235490	113696.165920073	25241277	896563.204811513	25247081	1074211.58954023
212	25322335	99059	25328123	929082	25333942	1091417	25322335	0.84983	25328123	1.02403	25333942	1.06848	25322335	116563.312662533	25328123	907280.060154488	25333942	1021466.94369572	25338918	107932	25344690	936437	25350493	1153118	25338918	0.85019	25344690	1.02341	25350493	1.06837	25338918	126950.446370811	25344690	915016.464564544	25350493	1079324.57856361	25355470	96680	25361242	919950	25367045	1148195	25355470	0.85065	25361242	1.02412	25367045	1.06801	25355470	113654.264386058	25361242	898283.40428856	25367045	1075078.88502917
213	25442346	100064	25448149	928598	25453953	1092658	25442346	0.8501	25448149	1.02438	25453953	1.06819	25442346	117708.504881779	25448149	906497.588785412	25453953	1022906.03731546	25458929	108032	25464732	938397	25470551	1155470	25458929	0.8501	25464732	1.02354	25470551	1.0688	25458929	127081.519821198	25464732	916815.170877543	25470551	1081090.94311377	25475527	96417	25481299	919092	25487103	1148187	25475527	0.85032	25481299	1.02455	25487103	1.06794	25475527	113389.077053345	25481299	897068.957103119	25487103	1075141.86190235
214	25562357	98951	25568145	927205	25573964	1094667	25562357	0.84966	25568145	1.02368	25573964	1.06836	25562357	116459.524986465	25568145	905756.681775555	25573964	1024623.72234078	25578940	108391	25584728	936492	25590531	1158060	25578940	0.8505	25584728	1.02411	25590531	1.06866	25578940	127443.856554968	25584728	914444.737381727	25590531	1083656.16753692	25595523	96784	25601295	918832	25607145	1151009	25595523	0.85013	25601295	1.02445	25607145	1.0701	25595523	113846.117652594	25601295	896902.72829323	25607145	1075608.82160546
215	25682368	99446	25688156	929493	25693975	1096967	25682368	0.84956	25688156	1.02459	25693975	1.06873	25682368	117055.887753661	25688156	907185.31314965	25693975	1026421.07922487	25698951	108344	25704723	936624	25710511	1162444	25698951	0.85025	25704723	1.02367	25710511	1.06928	25698951	127426.051161423	25704723	914966.737327459	25710511	1087127.78692204	25715487	96616	25721275	918265	25727078	1151069	25715487	0.85009	25721275	1.02333	25727078	1.0693	25715487	113653.84841605	25721275	897330.284463467	25727078	1076469.65304405
216	25802379	99424	25808151	928529	25813939	1098693	25802379	0.84929	25808151	1.02446	25813939	1.06887	25802379	117067.197305985	25808151	906359.447904262	25813939	1027901.42861152	25818915	108481	25824703	938323	25830506	1163018	25818915	0.84983	25824703	1.02361	25830506	1.06891	25818915	127650.235929539	25824703	916680.180928283	25830506	1088041.08858557	25835482	96974	25841270	919974	25847089	1151761	25835482	0.84986	25841270	1.02406	25847089	1.06866	25835482	114105.852728685	25841270	898359.471124739	25847089	1077761.87000543
217	25922390	99135	25928193	930269	25933997	1102173	25922390	0.85023	25928193	1.02448	25933997	1.06957	25922390	116597.861755055	25928193	908040.176479775	25933997	1030482.34337164	25938973	108402	25944745	936956	25950548	1167874	25938973	0.85071	25944745	1.02444	25950548	1.06964	25938973	127425.327079733	25944745	914603.10023037	25950548	1091838.37552822	25955525	97062	25961312	920027	25967116	1153585	25955525	0.85105	25961312	1.02451	25967116	1.06884	25955525	114049.703307679	25961312	898016.612819787	25967116	1079286.89046069
218	26042401	99262	26048189	929192	26054008	1103560	26042401	0.85113	26048189	1.02519	26054008	1.07066	26042401	116623.782500911	26048189	906360.772149553	26054008	1030728.70939421	26058984	108761	26064756	937598	26070559	1168971	26058984	0.85142	26064756	1.02512	26070559	1.06974	26058984	127740.715510559	26064756	914622.678320587	26070559	1092761.79258511	26075536	97679	26081308	919745	26087111	1156799	26075536	0.85083	26081308	1.02511	26087111	1.06967	26075536	114804.367499971	26081308	897215.908536645	26087111	1081454.0933185
219	26162412	99328	26168200	930854	26174003	1108215	26162412	0.85127	26168200	1.02475	26174003	1.06895	26162412	116682.133753098	26168200	908371.797999512	26174003	1036732.30740446	26178979	108917	26184767	940104	26190570	1172454	26178979	0.85145	26184767	1.02508	26190570	1.06992	26178979	127919.431557931	26184767	917103.055371288	26190570	1095833.33333333	26195562	96666	26201350	919811	26207138	1159806	26195562	0.85117	26201350	1.02435	26207138	1.0693	26195562	113568.382344303	26201350	897946.014545809	26207138	1084640.41896568
220	26282423	98864	26288195	929908	26294014	1109846	26282423	0.852	26288195	1.02522	26294014	1.07021	26282423	116037.558685446	26288195	907032.636897447	26294014	1037035.72196111	26298990	108595	26304778	938343	26310566	1173679	26298990	0.85121	26304778	1.02549	26310566	1.06969	26298990	127577.213613562	26304778	915019.161571541	26310566	1097214.14615449	26315542	97034	26321330	921145	26327133	1158937	26315542	0.85103	26321330	1.02528	26327133	1.06932	26315542	114019.48227442	26321330	898432.623283396	26327133	1083807.46642726
221	26402434	99566	26408222	931131	26414025	1111005	26402434	0.85117	26408222	1.02533	26414025	1.06901	26402434	116975.4573117	26408222	908128.114850829	26414025	1039284.01043957	26419002	108997	26424789	938690	26430577	1176430	26419002	0.85169	26424789	1.02509	26430577	1.06914	26419002	127977.315689981	26424789	915714.717732102	26430577	1100351.68453149	26435569	97618	26441356	918713	26447160	1159615	26435569	0.85156	26441356	1.02477	26447160	1.06918	26435569	114634.318192494	26441356	896506.533173297	26447160	1084583.51259844
222	26522445	98816	26528233	928627	26534036	1108221	26522445	0.85064	26528233	1.02405	26534036	1.06877	26522445	116166.650992194	26528233	906818.026463552	26534036	1036912.52561356	26539013	108871	26544800	937715	26550603	1176184	26539013	0.85063	26544800	1.02417	26550603	1.06949	26539013	127988.667223117	26544800	915585.303221145	26550603	1099761.56859812	26555580	97479	26561367	920969	26567155	1162082	26555580	0.85051	26561367	1.02463	26567155	1.06882	26555580	114612.409025173	26561367	898830.797458595	26567155	1087256.97498176
223	26642456	99137	26648260	929921	26654078	1112598	26642456	0.85057	26648260	1.02539	26654078	1.0688	26642456	116553.605229434	26648260	906894.937535962	26654078	1040978.66766467	26659055	108768	26664842	939804	26670646	1178675	26659055	0.85085	26664842	1.02464	26670646	1.0684	26659055	127834.518422754	26664842	917204.091193005	26670646	1103215.08798203	26675622	97488	26681410	921158	26687213	1164141	26675622	0.85102	26681410	1.02509	26687213	1.06904	26675622	114554.299546427	26681410	898611.829205241	26687213	1088959.25316172
224	26762467	99117	26768255	930301	26774074	1113255	26762467	0.85067	26768255	1.02491	26774074	1.06845	26762467	116516.392960843	26768255	907690.431354948	26774074	1041934.57812719	26779050	109355	26784838	939094	26790641	1179805	26779050	0.85026	26784838	1.02482	26790641	1.06894	26779050	128613.600545715	26784838	916350.188325755	26790641	1103714.89512975	26795617	97456	26801405	921306	26807208	1166861	26795617	0.8506	26801405	1.02463	26807208	1.06861	26795617	114573.242417117	26801405	899159.696670993	26807208	1091942.80420359
225	26882478	98706	26888266	929373	26894085	1114471	26882478	0.85028	26888266	1.02472	26894085	1.06836	26882478	116086.46563485	26888266	906953.118900773	26894085	1043160.5451346	26899046	109161	26904833	937701	26910636	1180656	26899046	0.85089	26904833	1.02387	26910636	1.06838	26899046	128290.37830977	26904833	915839.901550002	26910636	1105089.94926899	26915628	97148	26921416	920399	26927219	1166198	26915628	0.85039	26921416	1.0235	26927219	1.06829	26915628	114239.349004574	26921416	899266.243282853	26927219	1091649.27126529
226	27002489	99074	27008277	927295	27014080	1115027	27002489	0.85047	27008277	1.02451	27014080	1.06839	27002489	116493.233153433	27008277	905110.735863974	27014080	1043651.66278232	27019057	107964	27024844	939792	27030647	1185857	27019057	0.85034	27024844	1.02493	27030647	1.06839	27019057	126965.684314509	27024844	916932.863707765	27030647	1109947.67828228	27035624	97604	27041411	920990	27047215	1169082	27035624	0.85072	27041411	1.02376	27047215	1.06784	27035624	114731.051344743	27041411	899615.144174416	27047215	1094810.0839077
227	27122500	99346	27128288	929764	27134091	1121015	27122500	0.85045	27128288	1.02409	27134091	1.06863	27122500	116815.803398201	27128288	907892.860979015	27134091	1049020.70875794	27139068	109191	27144855	937134	27150643	1188661	27139068	0.85063	27144855	1.02344	27150643	1.06834	27139068	128364.858986869	27144855	915670.67927773	27150643	1112624.25819496	27155635	97695	27161407	920267	27167210	1169464	27155635	0.85063	27161407	1.02452	27167210	1.06864	27155635	114850.169874093	27161407	898242.103619256	27167210	1094347.95628088
228	27242511	98748	27248299	931473	27254102	1119870	27242511	0.85063	27248299	1.02494	27254102	1.06866	27242511	116088.075896688	27248299	908807.344820185	27254102	1047919.82482735	27259079	108732	27264866	938992	27270669	1189233	27259079	0.85061	27264866	1.02449	27270669	1.06889	27259079	127828.264422003	27264866	916545.793516774	27270669	1112586.88920282	27275646	97749	27281433	921427	27287237	1170299	27275646	0.85101	27281433	1.02422	27287237	1.06768	27275646	114862.340043008	27281433	899637.773134678	27287237	1096114.00419601
229	27362522	99675	27368310	929962	27374113	1121025	27362522	0.85162	27368310	1.02424	27374113	1.06922	27362522	117041.638289378	27368310	907953.214090448	27374113	1048451.20742223	27379090	109098	27384877	939966	27390680	1190646	27379090	0.85115	27384877	1.02489	27390680	1.06873	27379090	128177.172061329	27384877	917138.424611422	27390680	1114075.58504019	27395657	97624	27401444	919030	27407248	1172500	27395657	0.85109	27401444	1.02346	27407248	1.06876	27395657	114704.67283131	27401444	897963.769956813	27407248	1097065.75844904
230	27482533	99127	27488321	928596	27494124	1121750	27482533	0.85171	27488321	1.02528	27494124	1.06813	27482533	116385.859036527	27488321	905699.906367041	27494124	1050199.88203683	27499101	109721	27504888	938665	27510691	1194857	27499101	0.85159	27504888	1.0249	27510691	1.06906	27499101	128842.518113177	27504888	915860.083910626	27510691	1117670.66394777	27515668	98016	27521455	919413	27527243	1172747	27515668	0.851	27521455	1.02469	27527243	1.06961	27515668	115177.438307873	27521455	897259.659018826	27527243	1096424.86513776
231	27602544	99286	27608332	931021	27614135	1125515	27602544	0.85155	27608332	1.02403	27614135	1.06903	27602544	116594.445423052	27608332	909173.559368378	27614135	1052837.61915007	27619112	109717	27624899	939241	27630702	1199323	27619112	0.85047	27624899	1.02517	27630702	1.06974	27619112	129007.489976131	27624899	916180.731000712	27630702	1121135.04215978	27635694	98395	27641466	920249	27647270	1174647	27635694	0.8513	27641466	1.02494	27647270	1.06932	27635694	115582.050980853	27641466	897856.459890335	27647270	1098499.04612277
232	27722555	99362	27728343	930618	27734162	1127335	27722555	0.8513	27728343	1.02546	27734162	1.06879	27722555	116717.960765887	27728343	907512.725996138	27734162	1054776.89723893	27739123	109033	27744910	941042	27750713	1196432	27739123	0.85073	27744910	1.02557	27750713	1.06951	27739123	128164.047347572	27744910	917579.492379847	27750713	1118673.03718525	27755705	98460	27761477	923482	27767281	1176735	27755705	0.85105	27761477	1.02521	27767281	1.06909	27755705	115692.380001175	27761477	900773.500063402	27767281	1100688.43595955
233	27842566	99120	27848354	929028	27854173	1127476	27842566	0.85114	27848354	1.02442	27854173	1.06946	27842566	116455.577225838	27848354	906881.942953086	27854173	1054247.93821181	27859134	108831	27864921	938872	27870724	1198511	27859134	0.85078	27864921	1.0244	27870724	1.06904	27859134	127919.086015186	27864921	916509.176103085	27870724	1121109.59365412	27875701	98312	27881488	920206	27887292	1177221	27875701	0.85094	27881488	1.0242	27887292	1.06929	27875701	115533.410111171	27881488	898463.19078305	27887292	1100937.0703925
234	27962577	98741	27968365	927972	27974184	1130342	27962577	0.85101	27968365	1.02518	27974184	1.06926	27962577	116028.013771871	27968365	905179.57822041	27974184	1057125.48865571	27979160	108881	27984948	942872	27990735	1203104	27979160	0.85194	27984948	1.0248	27990735	1.06978	27979160	127803.601192572	27984948	920054.644808743	27990735	1124627.49350334	27995727	98051	28001499	922006	28007303	1179069	27995727	0.85171	28001499	1.02484	28007303	1.06926	27995727	115122.518228035	28001499	899658.483275438	28007303	1102696.25722462
235	28082588	99312	28088376	930272	28094195	1131095	28082588	0.85081	28088376	1.02505	28094195	1.06949	28082588	116726.413652872	28088376	907538.168869811	28094195	1057602.22161965	28099156	110306	28104943	940162	28110746	1205801	28099156	0.85108	28104943	1.02509	28110746	1.0695	28099156	129607.087465338	28104943	917150.689207777	28110746	1127443.66526414	28115723	98912	28121510	920496	28127314	1175536	28115723	0.85107	28121510	1.0247	28127314	1.06911	28115723	116220.757399509	28121510	898307.797404118	28127314	1099546.35163828
236	28202599	98817	28208403	930625	28214206	1134208	28202599	0.8512	28208403	1.02454	28214206	1.06995	28202599	116091.40037594	28208403	908334.472055752	28214206	1060057.01200991	28219182	109183	28224970	940423	28230773	1206056	28219182	0.85145	28224970	1.02455	28230773	1.06929	28219182	128231.83980269	28224970	917888.829242106	28230773	1127903.56217677	28235749	99343	28241537	921606	28247340	1182650	28235749	0.85098	28241537	1.02464	28247340	1.07057	28235749	116739.523843099	28241537	899443.707058089	28247340	1104691.89310367
237	28322610	99142	28328398	928819	28334217	1135124	28322610	0.85143	28328398	1.02516	28334217	1.07016	28322610	116441.75093666	28328398	906023.449998049	28334217	1060704.94131719	28339193	109449	28344965	939292	28350768	1208194	28339193	0.85108	28344965	1.025	28350768	1.0692	28339193	128600.1315975	28344965	916382.43902439	28350768	1129998.12944257	28355745	98221	28361533	923378	28367336	1180562	28355745	0.85143	28361533	1.02524	28367336	1.07043	28355745	115360.041342213	28361533	900645.702469666	28367336	1102885.75619144
238	28442621	98847	28448409	930194	28454212	1136334	28442621	0.85212	28448409	1.02531	28454212	1.06942	28442621	116001.267427123	28448409	907231.959114804	28454212	1062570.36524471	28459189	108803	28464976	940143	28470780	1209522	28459189	0.85213	28464976	1.02508	28470780	1.06954	28459189	127683.569408424	28464976	917141.101182347	28470780	1130880.56547675	28475756	98688	28481544	923638	28487347	1181056	28475756	0.85137	28481544	1.02523	28487347	1.06962	28475756	115916.698967546	28481544	900908.088916633	28487347	1104182.79388942
239	28562632	99016	28568420	931446	28574239	1137487	28562632	0.85168	28568420	1.02553	28574239	1.07007	28562632	116259.628029307	28568420	908258.168946788	28574239	1063002.4204024	28579200	108640	28584987	941253	28590791	1214182	28579200	0.85182	28584987	1.02549	28590791	1.06936	28579200	127538.681881149	28584987	917856.829418132	28590791	1135428.66761427	28595783	98339	28601570	920024	28607373	1183303	28595783	0.85086	28601570	1.02488	28607373	1.06921	28595783	115576.005453306	28601570	897689.485598314	28607373	1106707.75619383
240	28682643	98913	28688431	928589	28694234	1141623	28682643	0.8509	28688431	1.02408	28694234	1.06963	28682643	116245.152191797	28688431	906754.355128506	28694234	1067306.45176369	28699211	109023	28704998	937017	28710802	1211845	28699211	0.85098	28704998	1.02474	28710802	1.06957	28699211	128114.644292463	28704998	914394.87089408	28710802	1133020.7466552	28715778	99002	28721566	923925	28727384	1185653	28715778	0.85096	28721566	1.02514	28727384	1.06955	28715778	116341.543668328	28721566	901267.143999844	28727384	1108553.12982095
241	28802654	98978	28808442	929643	28814261	1143492	28802654	0.85135	28808442	1.02466	28814261	1.07005	28802654	116260.057555647	28808442	907269.728495306	28814261	1068634.17597309	28819237	109361	28825009	937135	28830813	1216372	28819237	0.85131	28825009	1.02398	28830813	1.07011	28819237	128462.017361478	28825009	915188.773218227	28830813	1136679.40678996	28835805	98946	28841592	920952	28847380	1182935	28835805	0.85113	28841592	1.02498	28847380	1.06921	28835805	116252.511367241	28841592	898507.287947082	28847380	1106363.57684646
242	28922666	99194	28928453	928496	28934272	1141772	28922666	0.85127	28928453	1.02424	28934272	1.06956	28922666	116524.721886123	28928453	906521.908927595	28934272	1067515.6138973	28939248	109166	28945036	937884	28950839	1216444	28939248	0.85109	28945036	1.02407	28950839	1.06878	28939248	128266.105817246	28945036	915839.737517943	28950839	1138161.2679878	28955816	99151	28961603	920739	28967406	1187493	28955816	0.85133	28961603	1.02548	28967406	1.06961	28955816	116466.000258419	28961603	897861.489253813	28967406	1110211.19847421
243	29042677	98837	29048464	927363	29054283	1145434	29042677	0.85125	29048464	1.02414	29054283	1.06984	29042677	116108.076358297	29048464	905504.130294686	29054283	1070659.16398714	29059244	109264	29065031	937502	29070835	1221784	29059244	0.85132	29065031	1.02476	29070835	1.06994	29059244	128346.567683127	29065031	914850.306413209	29070835	1141918.23840589	29075811	98912	29081599	921359	29087402	1187762	29075811	0.85074	29081599	1.02497	29087402	1.06938	29075811	116265.839151797	29081599	898913.138921139	29087402	1110701.52798818
244	29162688	98558	29168475	930557	29174278	1145962	29162688	0.85154	29168475	1.02522	29174278	1.07019	29162688	115740.892970383	29168475	907665.671758257	29174278	1070802.38088564	29179255	109349	29185042	936336	29190846	1221929	29179255	0.8516	29185042	1.02479	29190846	1.06996	29179255	128404.180366369	29185042	913685.730735078	29190846	1142032.41242663	29195838	99334	29201625	925760	29207428	1189861	29195838	0.85167	29201625	1.02559	29207428	1.06993	29195838	116634.377164864	29201625	902660.907380142	29207428	1112092.37987532
245	29282699	99474	29288486	929806	29294289	1148251	29282699	0.85187	29288486	1.02521	29294289	1.07006	29282699	116771.338349748	29288486	906941.992372295	29294289	1073071.60346149	29299266	109481	29305053	937770	29310857	1222300	29299266	0.85162	29305053	1.02532	29310857	1.06959	29299266	128556.163547122	29305053	914612.023563375	29310857	1142774.33409063	29315833	99171	29321605	919744	29327408	1189985	29315833	0.85148	29321605	1.02447	29327408	1.06967	29315833	116468.971672852	29321605	897775.435103029	29327408	1112478.61489992
246	29402710	99208	29408497	927496	29414316	1148456	29402710	0.85131	29408497	1.02419	29414316	1.06974	29402710	116535.692051074	29408497	905589.783145705	29414316	1073584.23542169	29419292	109436	29425064	938443	29430868	1223912	29419292	0.85086	29425064	1.02522	29430868	1.06968	29419292	128618.104035917	29425064	915357.679327364	29430868	1144185.17687533	29435844	99094	29441632	920220	29447435	1190860	29435844	0.85112	29441632	1.02419	29447435	1.06911	29435844	116427.765767459	29441632	898485.632548648	29447435	1113879.76915378
247	29522721	99177	29528508	928746	29534311	1150300	29522721	0.85008	29528508	1.02444	29534311	1.06917	29522721	116667.843026539	29528508	906588.96567881	29534311	1075881.29109496	29539272	109545	29545060	936934	29550863	1226654	29539272	0.85069	29545060	1.02424	29550863	1.06883	29539272	128771.938073799	29545060	914760.212450207	29550863	1147660.52599572	29555824	99505	29561611	920144	29567430	1191378	29555824	0.85115	29561611	1.02409	29567430	1.06884	29555824	116906.538213006	29561611	898499.155347674	29567430	1114645.78421466
248	29642732	99561	29648519	927577	29654322	1150839	29642732	0.85164	29648519	1.02505	29654322	1.06948	29642732	116905.030294491	29648519	904909.028827862	29654322	1076073.41885776	29659314	109720	29665086	936676	29670890	1228894	29659314	0.85142	29665086	1.02488	29670890	1.06952	29659314	128867.069131568	29665086	913937.241433143	29670890	1149014.51118259	29675866	99621	29681654	918797	29687457	1195996	29675866	0.8514	29681654	1.02508	29687457	1.07	29675866	117008.456659619	29681654	896317.360596246	29687457	1117753.27102804
