HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/17/2025 7:06 PM
Export Time Stamp:	9/18/2025 12:16 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
194	23162140	56682	23167943	927916	23173747	1720694	23162140	0.83399	23167943	1.00461	23173747	1.04943	23162140	67964.8437031619	23167943	923657.936910841	23173747	1639646.28417331	23178723	80190	23184511	889578	23190314	875055	23178723	0.83556	23184511	1.00357	23190314	1.0496	23178723	95971.5639810427	23184511	886413.503791464	23190314	833703.315548781	23195290	72298	23201078	889531	23206881	1097926	23195290	0.8347	23201078	1.00368	23206881	1.04968	23195290	86615.5504971846	23201078	886269.528136458	23206881	1045962.57907172
195	23282151	56553	23287939	927249	23293758	1714253	23282151	0.83496	23287939	1.00416	23293758	1.04875	23282151	67731.3883299799	23287939	923407.624282983	23293758	1634567.81883194	23298734	80215	23304522	889770	23310340	873304	23298734	0.83504	23304522	1.00427	23310340	1.04997	23298734	96061.2665261544	23304522	885986.836209386	23310340	831741.859291218	23315317	72312	23321104	888328	23326892	1092560	23315317	0.83511	23321104	1.0044	23326892	1.04893	23315317	86589.7905665122	23321104	884436.479490243	23326892	1041594.76800168
196	23402162	56749	23407965	929514	23413769	1707204	23402162	0.83519	23407965	1.00417	23413769	1.04935	23402162	67947.4131634718	23407965	925654.022725236	23413769	1626915.70972507	23418745	80537	23424533	886711	23430336	873222	23418745	0.83488	23424533	1.00346	23430336	1.0496	23418745	96465.3602912994	23424533	883653.558686943	23430336	831956.93597561	23435312	72054	23441100	889853	23446887	1084705	23435312	0.83492	23441100	1.00355	23446887	1.0492	23435312	86300.483878695	23441100	886705.19655224	23446887	1033840.06862371
197	23522173	56905	23527961	927709	23533764	1705127	23522173	0.83473	23527961	1.00406	23533764	1.04926	23522173	68171.7441567932	23527961	923957.731609665	23533764	1625075.76768389	23538740	80519	23544528	887907	23550331	872227	23538740	0.83453	23544528	1.00378	23550331	1.04948	23538740	96484.2486189831	23544528	884563.350534978	23550331	831103.975302054	23555308	72580	23561095	887719	23566898	1081851	23555308	0.83445	23561095	1.00264	23566898	1.04893	23555308	86979.447540296	23561095	885381.592595548	23566898	1031385.31646535
198	23642184	57441	23647972	929911	23653775	1698313	23642184	0.83443	23647972	1.0039	23653775	1.04903	23642184	68838.608391357	23647972	926298.436099213	23653775	1618936.54137632	23658751	81144	23664523	890425	23670327	870811	23658751	0.83463	23664523	1.00352	23670327	1.04845	23658751	97221.5233097301	23664523	887301.698022959	23670327	830569.88888359	23675303	72659	23681091	889256	23686878	1078904	23675303	0.8347	23681091	1.00381	23686878	1.04837	23675303	87048.0412124116	23681091	885880.794174196	23686878	1029125.21342656
199	23762195	57124	23767983	929668	23773786	1695291	23762195	0.83471	23767983	1.00307	23773786	1.04845	23762195	68435.7441506631	23767983	926822.654450836	23773786	1616949.78301302	23778762	80727	23784550	888933	23790338	869900	23778762	0.83456	23784550	1.00356	23790338	1.04812	23778762	96730.0134202454	23784550	885779.62453665	23790338	829962.218066634	23795314	72736	23801102	887348	23806905	1075965	23795314	0.83486	23801102	1.00344	23806905	1.04921	23795314	87123.5895838823	23801102	884305.987403333	23806905	1025500.13819922
200	23882206	57005	23887994	928838	23893813	1692021	23882206	0.83422	23887994	1.00349	23893813	1.04928	23882206	68333.2933758481	23887994	925607.629373487	23893813	1612554.32296432	23898773	80786	23904561	889021	23910364	868056	23898773	0.83421	23904561	1.0037	23910364	1.04866	23898773	96841.3229282795	23904561	885743.748131912	23910364	827776.400358553	23915341	72593	23921128	888149	23926932	1066641	23915341	0.83457	23921128	1.00382	23926932	1.04914	23915341	86982.517943372	23921128	884769.181725807	23926932	1016681.28181177
201	24002217	57114	24008005	926835	24013824	1683705	24002217	0.83382	24008005	1.00231	24013824	1.04914	24002217	68496.7978700439	24008005	924698.945436043	24013824	1604843.01427836	24018800	81360	24024588	889515	24030407	866598	24018800	0.83378	24024588	1.00362	24030407	1.04773	24018800	97579.6972822567	24024588	886306.570215819	24030407	827119.582335144	24035367	72743	24041139	885969	24046943	1065141	24035367	0.83423	24041139	1.00274	24046943	1.04904	24035367	87197.7751938914	24041139	883548.078265552	24046943	1015348.31846259
202	24122228	57763	24128016	928969	24133819	1682322	24122228	0.83431	24128016	1.00259	24133819	1.04822	24122228	69234.4572161427	24128016	926569.185808755	24133819	1604932.17072752	24138795	81105	24144583	891448	24150386	869165	24138795	0.83454	24144583	1.00304	24150386	1.04873	24138795	97185.2757207564	24144583	888746.211516988	24150386	828778.617947422	24155363	72468	24161150	887093	24166954	1059193	24155363	0.83436	24161150	1.0025	24166954	1.04853	24155363	86854.595138789	24161150	884880.798004988	24166954	1010169.47536074
203	24242239	57717	24248042	931596	24253846	1675696	24242239	0.83433	24248042	1.00344	24253846	1.04827	24242239	69177.6635144367	24248042	928402.296101411	24253846	1598534.72864815	24258822	81619	24264610	889055	24270429	866467	24258822	0.83446	24264610	1.00279	24270429	1.04804	24258822	97810.5601227141	24264610	886581.43778857	24270429	826749.933208656	24275389	72716	24281177	889717	24286980	1058224	24275389	0.83467	24281177	1.0031	24286980	1.04814	24275389	87119.4603855416	24281177	886967.401056724	24286980	1009620.85217624
204	24362250	57867	24368038	928554	24373841	1675303	24362250	0.83501	24368038	1.00284	24373841	1.04976	24362250	69300.9664554916	24368038	925924.374775637	24373841	1595891.44185338	24378818	81083	24384590	888787	24390393	864358	24378818	0.83474	24384590	1.00285	24390393	1.0495	24378818	97135.6350480389	24384590	886261.155706237	24390393	823590.281086232	24395369	73169	24401157	888067	24406960	1051815	24395369	0.83445	24401157	1.00252	24406960	1.04934	24395369	87685.3016957277	24401157	885834.696564657	24406960	1002358.62542169
205	24482261	57769	24488065	930108	24493868	1665743	24482261	0.83484	24488065	1.00387	24493868	1.04826	24482261	69197.6905754396	24488065	926522.358472711	24493868	1589055.19622994	24498844	81201	24504647	890742	24510451	863298	24498844	0.83406	24504647	1.00339	24510451	1.04932	24498844	97356.3053017769	24504647	887732.586531658	24510451	822721.381466092	24515427	73252	24521230	889284	24527049	1046699	24515427	0.8346	24521230	1.00295	24527049	1.04799	24515427	87768.9911334771	24521230	886668.328431128	24527049	998768.118016393
206	24602272	57826	24608060	929015	24613879	1663044	24602272	0.83429	24608060	1.00271	24613879	1.04882	24602272	69311.6302484748	24608060	926504.173689302	24613879	1585633.37846342	24618871	81681	24624658	888778	24630477	864897	24618871	0.8344	24624658	1.00304	24630477	1.0489	24618871	97891.8983700863	24624658	886084.303716701	24630477	824575.269329774	24635438	73105	24641226	888671	24647029	1042911	24635438	0.8337	24641226	1.00324	24647029	1.04844	24635438	87687.417536284	24641226	885801.004744627	24647029	994726.450726794
207	24722283	57666	24728087	930405	24733890	1663670	24722283	0.83437	24728087	1.0034	24733890	1.04948	24722283	69113.2231504009	24728087	927252.342037074	24733890	1585232.68666387	24738851	81666	24744638	890249	24750441	862329	24738851	0.83551	24744638	1.00364	24750441	1.04919	24738851	97743.8929516104	24744638	887020.246303456	24750441	821899.751236668	24755418	73018	24761205	887410	24767009	1042877	24755418	0.8343	24761205	1.00318	24767009	1.04961	24755418	87520.0767110152	24761205	884596.981598517	24767009	993585.236421147
208	24842294	58121	24848098	930329	24853901	1660060	24842294	0.83481	24848098	1.00356	24853901	1.04899	24842294	69621.8301170326	24848098	927028.777551915	24853901	1582531.76865366	24858893	81279	24864680	890568	24870484	859237	24858893	0.83395	24864680	1.00296	24870484	1.04835	24858893	97462.6776185623	24864680	887939.698492462	24870484	819608.909238327	24875460	73497	24881232	890722	24887035	1037900	24875460	0.8343	24881232	1.0025	24887035	1.04876	24875460	88094.2107155699	24881232	888500.748129676	24887035	989644.913993669
209	24962305	58464	24968093	931945	24973912	1650956	24962305	0.83405	24968093	1.00291	24973912	1.0485	24962305	70096.516995384	24968093	929240.908954941	24973912	1574588.45970434	24978888	81584	24984660	889946	24990463	861208	24978888	0.83454	24984660	1.00407	24990463	1.0497	24978888	97759.2446137992	24984660	886338.601890306	24990463	820432.504525102	24995440	73199	25001212	889156	25007015	1031143	24995440	0.8344	25001212	1.00304	25007015	1.04854	24995440	87726.5100671141	25001212	886461.158079439	25007015	983408.358288668
210	25082316	58645	25088120	930381	25093923	1648955	25082316	0.83439	25088120	1.00296	25093923	1.04842	25082316	70284.8787737149	25088120	927635.199808567	25093923	1572800.02289159	25098899	82084	25104687	890968	25110490	859677	25098899	0.83492	25104687	1.00314	25110490	1.0497	25098899	98313.6108848752	25104687	888179.117570828	25110490	818973.992569305	25115466	73385	25121254	887200	25127057	1028977	25115466	0.83501	25121254	1.00358	25127057	1.04971	25115466	87885.175027844	25121254	884035.15414815	25127057	980248.830629412
211	25202327	58312	25208131	931931	25213934	1646915	25202327	0.83486	25208131	1.004	25213934	1.0494	25202327	69846.4413195027	25208131	928218.12749004	25213934	1569387.26891557	25218910	81866	25224713	893718	25230517	859692	25218910	0.83542	25224713	1.0037	25230517	1.04895	25218910	97993.823466041	25224713	890423.433296802	25230517	819573.85957386	25235477	73420	25241265	888463	25247084	1025072	25235477	0.8347	25241265	1.00348	25247084	1.04895	25235477	87959.7460165329	25241265	885381.871088612	25247084	977236.283902951
212	25322338	58506	25328126	932717	25333945	1646176	25322338	0.83458	25328126	1.0038	25333945	1.04936	25322338	70102.3269189293	25328126	929186.092847181	25333945	1568742.85278646	25338921	82121	25344724	891281	25350528	858545	25338921	0.83487	25344724	1.00309	25350528	1.04973	25338921	98363.8171212285	25344724	888535.425535097	25350528	817872.214759986	25355504	73374	25361292	891179	25367079	1022447	25355504	0.83529	25361292	1.00434	25367079	1.04942	25355504	87842.5457026901	25361292	887327.996495211	25367079	974297.230851327
213	25442349	58879	25448137	932105	25453940	1639018	25442349	0.83489	25448137	1.00341	25453940	1.0487	25442349	70523.0629184683	25448137	928937.323726094	25453940	1562904.54848861	25458917	81870	25464689	891985	25470492	855846	25458917	0.83431	25464689	1.00404	25470492	1.04891	25458917	98128.9928204145	25464689	888395.880642206	25470492	815938.450391359	25475484	73648	25481256	888766	25487059	1019598	25475484	0.83409	25481256	1.00328	25487059	1.04843	25475484	88297.425937249	25481256	885860.37796029	25487059	972499.833083754
214	25562360	58917	25568148	932531	25573967	1636656	25562360	0.83438	25568148	1.00361	25573967	1.04924	25562360	70611.7116901172	25568148	929176.67221331	25573967	1559849.03358621	25578928	82267	25584700	890312	25590503	856698	25578928	0.83366	25584700	1.00304	25590503	1.04857	25578928	98681.7167670273	25584700	887613.654490349	25590503	817015.554517104	25595479	73443	25601267	886805	25607070	1013176	25595479	0.83395	25601267	1.00152	25607070	1.04908	25595479	88066.4308411775	25601267	885459.10216471	25607070	965775.727303923
215	25682371	58700	25688175	932684	25693978	1631108	25682371	0.83381	25688175	1.00269	25693978	1.04789	25682371	70399.7313536657	25688175	930181.810928602	25693978	1556564.14318297	25698939	82241	25704726	888965	25710529	855495	25698939	0.83409	25704726	1.00206	25710529	1.04827	25698939	98599.6714982796	25704726	887137.496756681	25710529	816101.767674359	25715521	73788	25721309	885931	25727097	1009867	25715521	0.83379	25721309	1.00242	25727097	1.04757	25715521	88497.1035872342	25721309	883792.222820774	25727097	964009.087698197
216	25802382	58619	25808170	933230	25813973	1630382	25802382	0.83424	25808170	1.00346	25813973	1.04932	25802382	70266.3502109705	25808170	930012.15793355	25813973	1553751.00064804	25818950	82709	25824737	891792	25830540	855674	25818950	0.83405	25824737	1.00233	25830540	1.04826	25818950	99165.5176548169	25824737	889718.954835234	25830540	816280.312136302	25835532	74171	25841304	888023	25847092	1009226	25835532	0.83516	25841304	1.00307	25847092	1.04897	25835532	88810.5273241056	25841304	885305.113302163	25847092	962111.404520625
217	25922393	59107	25928197	931128	25934000	1629556	25922393	0.83471	25928197	1.00235	25934000	1.04868	25922393	70811.4195349283	25928197	928944.979298648	25934000	1553911.58408666	25938992	82287	25944779	892630	25950598	854348	25938992	0.83394	25944779	1.00323	25950598	1.04895	25938992	98672.5663716814	25944779	889756.087836289	25950598	814479.241145908	25955575	73705	25961347	887672	25967150	1005448	25955575	0.83396	25961347	1.00205	25967150	1.0485	25955575	88379.5385869826	25961347	885855.99520982	25967150	958939.437291369
218	26042404	58485	26048192	932519	26054011	1625600	26042404	0.83392	26048192	1.00301	26054011	1.04861	26042404	70132.6266308519	26048192	929720.541171075	26054011	1550242.70224392	26058987	82738	26064759	889429	26070562	853366	26058987	0.83489	26064759	1.00232	26070562	1.0483	26058987	99100.4803027944	26064759	887370.300901908	26070562	814047.505485071	26075554	74089	26081342	888411	26087130	1000895	26075554	0.83349	26081342	1.00269	26087130	1.04912	26075554	88890.0886633313	26081342	886027.585794214	26087130	954032.903766967
219	26162415	59031	26168203	931806	26174022	1619031	26162415	0.83492	26168203	1.00302	26174022	1.04777	26162415	70702.5822833325	26168203	929000.418735419	26174022	1545216.03023564	26178998	82774	26184786	890558	26190605	852509	26178998	0.83477	26184786	1.00296	26190605	1.04745	26178998	99157.8518633875	26184786	887929.728005105	26190605	813889.923146689	26195581	74715	26201353	884125	26207156	995798	26195581	0.83407	26201353	1.00185	26207156	1.04778	26195581	89578.8123299004	26201353	882492.389080202	26207156	950388.440321441
220	26282426	59665	26288214	931904	26294017	1618123	26282426	0.83388	26288214	1.00247	26294017	1.04802	26282426	71551.062502998	26288214	929607.868564645	26294017	1543981.03089636	26298978	82698	26304766	892483	26310569	852156	26298978	0.83416	26304766	1.00251	26310569	1.04853	26298978	99139.2538601707	26304766	890248.476324426	26310569	812714.943778433	26315545	74331	26321333	886015	26327136	995231	26315545	0.83425	26321333	1.00354	26327136	1.04946	26315545	89099.190890021	26321333	882889.570918947	26327136	948326.758523431
221	26402437	59651	26408241	932370	26414044	1615480	26402437	0.83344	26408241	1.00156	26414044	1.04831	26402437	71572.0387790363	26408241	930917.768281481	26414044	1541032.70979004	26419005	83565	26424792	890946	26430596	850620	26419005	0.83399	26424792	1.00361	26430596	1.04811	26419005	100199.043153995	26424792	887741.254072797	26430596	811575.120931963	26435572	74374	26441360	888713	26447147	993044	26435572	0.83437	26441360	1.00296	26447147	1.04861	26435572	89137.9124369285	26441360	886090.17308766	26447147	947009.851136266
222	26522448	59572	26528252	932587	26534055	1613020	26522448	0.83393	26528252	1.00247	26534055	1.0483	26522448	71435.2523593107	26528252	930289.185711293	26534055	1538700.75360107	26539031	83483	26544835	893198	26550653	851041	26539031	0.83401	26544835	1.0028	26550653	1.04829	26539031	100098.320164027	26544835	890704.028719585	26550653	811837.373245953	26555630	74679	26561417	888104	26567205	989260	26555630	0.83424	26561417	1.00291	26567205	1.04879	26555630	89517.4050632911	26561417	885527.116092172	26567205	943239.352015179
223	26642459	59746	26648263	933073	26654066	1611876	26642459	0.83345	26648263	1.003	26654066	1.0479	26642459	71685.1640770292	26648263	930282.153539382	26654066	1538196.39278557	26659042	83211	26664814	890449	26670618	849680	26659042	0.83376	26664814	1.00227	26670618	1.04762	26659042	99802.1013241221	26664814	888432.258772586	26670618	811057.444493232	26675594	74671	26681382	886252	26687185	986261	26675594	0.83302	26681382	1.00142	26687185	1.04913	26675594	89638.9042279897	26681382	884995.306664536	26687185	940075.109852926
224	26762471	59860	26768258	933785	26774077	1607720	26762471	0.83403	26768258	1.00282	26774077	1.04863	26762471	71771.9986091628	26768258	931159.131249875	26774077	1533162.31654635	26779053	83232	26784825	892186	26790629	851968	26779053	0.83427	26784825	1.00324	26790629	1.04937	26779053	99766.2627207019	26784825	889304.652924524	26790629	811885.22637392	26795605	74062	26801393	887754	26807180	983497	26795605	0.83419	26801393	1.00203	26807180	1.04933	26795605	88783.1309413923	26801393	885955.510314062	26807180	937261.871861092
225	26882482	59429	26888285	934547	26894088	1605977	26882482	0.83453	26888285	1.00352	26894088	1.04937	26882482	71212.5387942914	26888285	931268.933354592	26894088	1530420.15685602	26899064	83194	26904852	891982	26910640	850464	26899064	0.83456	26904852	1.00323	26910640	1.0497	26899064	99686.0621165644	26904852	889110.174137536	26910640	810197.199199771	26915616	74335	26921388	887828	26927191	982211	26915616	0.83453	26921388	1.00283	26927191	1.04927	26915616	89074.0896073239	26921388	885322.537219668	26927191	936089.852945381
226	27002493	59871	27008296	934393	27014099	1604309	27002493	0.83557	27008296	1.00301	27014099	1.0492	27002493	71652.8836602559	27008296	931588.91735875	27014099	1529078.34540602	27019075	83574	27024847	895102	27030651	853002	27019075	0.83409	27024847	1.00249	27030651	1.04834	27019075	100197.820379096	27024847	892878.731957426	27030651	813669.229448461	27035627	74150	27041415	890466	27047218	977828	27035627	0.83434	27041415	1.00328	27047218	1.0491	27035627	88872.6418486468	27041415	887554.820189778	27047218	932063.673625012
227	27122504	60185	27128291	935265	27134110	1600354	27122504	0.83512	27128291	1.00334	27134110	1.04813	27122504	72067.4873072133	27128291	932151.613610541	27134110	1526865.94220183	27139071	83547	27144858	895038	27150662	847555	27139071	0.83436	27144858	1.00361	27150662	1.04841	27139071	100133.036099525	27144858	891818.535088331	27150662	808419.416068141	27155638	74511	27161426	890060	27167213	975082	27155638	0.83406	27161426	1.00204	27167213	1.04799	27155638	89335.2996187325	27161426	888247.974132769	27167213	930430.633880094
228	27242515	59670	27248302	936307	27254121	1598747	27242515	0.83415	27248302	1.00192	27254121	1.04795	27242515	71533.8967811545	27248302	934512.735547748	27254121	1525594.73257312	27259097	83317	27264885	892889	27270704	846567	27259097	0.83381	27264885	1.00241	27270704	1.048	27259097	99923.2439044866	27264885	890742.311030417	27270704	807792.938931298	27275680	74061	27281452	888416	27287255	970580	27275680	0.83289	27281452	1.00193	27287255	1.04885	27275680	88920.5057090372	27281452	886704.660006188	27287255	925375.411164609
229	27362541	60010	27368329	934785	27374132	1596234	27362541	0.83425	27368329	1.0027	27374132	1.04855	27362541	71932.8738387773	27368329	932267.876732821	27374132	1522325.11563588	27379108	83399	27384880	891812	27390684	846699	27379108	0.83354	27384880	1.00271	27390684	1.04838	27379108	100053.98661132	27384880	889401.721335182	27390684	807626.051622503	27395660	74439	27401448	888879	27407235	968224	27395660	0.8339	27401448	1.00294	27407235	1.04839	27395660	89266.0990526442	27401448	886273.356332383	27407235	923534.180982268
230	27482552	60144	27488340	934889	27494159	1594319	27482552	0.83358	27488340	1.00268	27494159	1.04913	27482552	72151.4431728209	27488340	932390.194279331	27494159	1519658.19297894	27499135	83506	27504907	891613	27510710	846815	27499135	0.83299	27504907	1.00327	27510710	1.04795	27499135	100248.502382982	27504907	888706.928344314	27510710	808068.133021614	27515687	74561	27521474	887158	27527277	967040	27515687	0.83343	27521474	1.00221	27527277	1.04807	27515687	89462.8223126118	27521474	885201.704233644	27527277	922686.461782133
231	27602563	60628	27608351	935265	27614170	1593727	27602563	0.8334	27608351	1.00238	27614170	1.04831	27602563	72747.7801775858	27608351	933044.354436441	27614170	1520282.16844254	27619130	83842	27624918	892185	27630706	846445	27619130	0.83327	27624918	1.00197	27630706	1.04829	27619130	100618.04697157	27624918	890430.851223091	27630706	807453.090270822	27635698	75354	27641485	890792	27647273	963379	27635698	0.83448	27641485	1.00242	27647273	1.048	27635698	90300.5464480874	27641485	888641.487600008	27647273	919254.770992367
232	27722574	60124	27728362	936877	27734181	1590937	27722574	0.83364	27728362	1.00299	27734181	1.04804	27722574	72122.2590086848	27728362	934084.08857516	27734181	1518011.71711003	27739141	83566	27744913	892435	27750717	845053	27739141	0.83409	27744913	1.00265	27750717	1.04829	27739141	100188.229087988	27744913	890076.297810802	27750717	806125.213442845	27755693	75111	27761481	890310	27767284	960434	27755693	0.834	27761481	1.00219	27767284	1.04737	27755693	90061.1510791367	27761481	888364.481784891	27767284	916995.904026275
233	27842585	60790	27848373	935418	27854176	1589283	27842585	0.83372	27848373	1.00267	27854176	1.04809	27842585	72914.1678261287	27848373	932927.084683894	27854176	1516361.19035579	27859152	83831	27864940	892923	27870743	845678	27859152	0.83418	27864940	1.00287	27870743	1.04812	27859152	100495.096981467	27864940	890367.644859254	27870743	806852.268824181	27875720	74944	27881523	888162	27887326	957971	27875720	0.83361	27881523	1.0028	27887326	1.0485	27875720	89902.952219863	27881523	885682.090147587	27887326	913658.559847401
234	27962596	60157	27968399	934761	27974203	1584307	27962596	0.83387	27968399	1.00185	27974203	1.04844	27962596	72141.9405902599	27968399	933034.885461895	27974203	1511108.88558239	27979163	83479	27984967	894422	27990785	846003	27979163	0.83339	27984967	1.00313	27990785	1.04902	27979163	100167.988576777	27984967	891631.194361648	27990785	806469.848048655	27995762	75456	28001534	888365	28007337	955353	27995762	0.83428	28001534	1.00285	28007337	1.04889	27995762	90444.4550990075	28001534	885840.354988284	28007337	910822.869891028
235	28082607	60641	28088395	933859	28094214	1582861	28082607	0.83312	28088395	1.00149	28094214	1.0473	28082607	72787.8336854235	28088395	932469.620265804	28094214	1511373.05452115	28099174	83994	28104962	894008	28110765	846105	28099174	0.83313	28104962	1.00209	28110765	1.04825	28099174	100817.399445465	28104962	892143.420251674	28110765	807159.551633675	28115757	75452	28121529	889071	28127333	953851	28115757	0.83327	28121529	1.00312	28127333	1.04797	28115757	90549.2817454127	28121529	886305.72613446	28127333	910189.22297394
236	28202618	60295	28208406	933784	28214225	1582478	28202618	0.83322	28208406	1.00165	28214225	1.04707	28202618	72363.8414824416	28208406	932245.794439175	28214225	1511339.26098542	28219201	84081	28224989	890326	28230792	843222	28219201	0.83221	28224989	1.00102	28230792	1.04711	28219201	101033.393013783	28224989	889418.792831312	28230792	805285.022585975	28235768	75170	28241556	888641	28247359	950221	28235768	0.83273	28241556	1.00232	28247359	1.04765	28235768	90269.3550130294	28241556	886584.124830393	28247359	907002.33856727
237	28322629	60864	28328417	934310	28334220	1581932	28322629	0.83268	28328417	1.00177	28334220	1.04824	28322629	73094.1057789307	28328417	932659.193227987	28334220	1509131.49660383	28339196	83648	28344984	892509	28350787	844520	28339196	0.83423	28344984	1.00232	28350787	1.04832	28339196	100269.709792264	28344984	890443.171841328	28350787	805593.711843712	28355764	75794	28361551	888687	28367355	949827	28355764	0.83364	28361551	1.003	28367355	1.04779	28355764	90919.3416822609	28361551	886028.913260219	28367355	906505.120300824
238	28442640	60947	28448443	934760	28454247	1578398	28442640	0.83301	28448443	1.00219	28454247	1.04716	28442640	73164.7879377198	28448443	932717.349005678	28454247	1507313.11356431	28459223	84316	28465011	891628	28470814	842759	28459223	0.83379	28465011	1.00179	28470814	1.04771	28459223	101123.784166277	28465011	890034.837640623	28470814	804381.93774995	28475790	75343	28481578	886950	28487381	947373	28475790	0.83304	28481578	1.00248	28487381	1.04815	28475790	90443.4360895035	28481578	884755.805602107	28487381	903852.502027382
239	28562651	61325	28568439	935046	28574258	1575933	28562651	0.83381	28568439	1.00224	28574258	1.04712	28562651	73547.9305837061	28568439	932956.17816092	28574258	1505016.61700665	28579234	84501	28585022	894236	28590856	841815	28579234	0.83378	28585022	1.00265	28590856	1.04741	28579234	101346.878073353	28585022	891872.537774897	28590856	803711.058706715	28595817	75673	28601605	888152	28607392	942773	28595817	0.834	28601605	1.00209	28607392	1.04837	28595817	90735.0119904077	28601605	886299.633765431	28607392	899275.065101062
240	28682662	61168	28688465	934717	28694269	1575395	28682662	0.8333	28688465	1.00158	28694269	1.04789	28682662	73404.5361814473	28688465	933242.476886519	28694269	1503397.30315205	28699245	84493	28705033	894403	28710852	844246	28699245	0.83299	28705033	1.00202	28710852	1.04771	28699245	101433.390556909	28705033	892599.948104828	28710852	805801.22362104	28715828	75394	28721616	887389	28727419	942966	28715828	0.83371	28721616	1.00195	28727419	1.04745	28715828	90431.924770004	28721616	885661.9591796	28727419	900249.176571674
241	28802689	61403	28808461	937160	28814280	1577834	28802689	0.83366	28808461	1.00169	28814280	1.04867	28802689	73654.72734688	28808461	935578.871706816	28814280	1504604.88046764	28819256	84715	28825044	893719	28830847	843914	28819256	0.83385	28825044	1.00257	28830847	1.04824	28819256	101595.011093122	28825044	891428.029962995	28830847	805077.08158437	28835823	75195	28841595	889821	28847414	941069	28835823	0.83374	28841595	1.00234	28847414	1.04811	28835823	90189.9872862043	28841595	887743.679789293	28847414	897872.360725496
242	28922700	61147	28928488	934989	28934291	1570971	28922700	0.83407	28928488	1.00116	28934291	1.04757	28922700	73311.5925521839	28928488	933905.669423469	28934291	1499633.43738366	28939267	84283	28945055	892638	28950889	840616	28939267	0.83385	28945055	1.00228	28950889	1.04742	28939267	101076.932301973	28945055	890607.415093587	28950889	802558.667965095	28955866	75206	28961638	890628	28967441	937090	28955866	0.83506	28961638	1.00286	28967441	1.04711	28955866	90060.5944483031	28961638	888088.068125162	28967441	894929.854552053
243	29042711	61279	29048514	936584	29054317	1574099	29042711	0.83413	29048514	1.00245	29054317	1.04892	29042711	73464.5678731133	29048514	934294.977305601	29054317	1500685.46695649	29059294	84249	29065081	894115	29070900	844178	29059294	0.83478	29065081	1.00244	29070900	1.04928	29059294	100923.596636239	29065081	891938.669646064	29070900	804530.725831046	29075861	75622	29081649	886255	29087452	934986	29075861	0.83348	29081649	1.00258	29087452	1.04805	29075861	90730.4314440659	29081649	883974.346186838	29087452	892119.65078002
244	29162722	61407	29168510	936148	29174313	1567869	29162722	0.83361	29168510	1.00315	29174313	1.04766	29162722	73663.9435707345	29168510	933208.393560285	29174313	1496543.72601798	29179289	84829	29185077	892567	29190880	841532	29179289	0.8344	29185077	1.00285	29190880	1.04775	29179289	101664.669223394	29185077	890030.413322032	29190880	803180.147936053	29195856	75511	29201644	888070	29207447	933367	29195856	0.83384	29201644	1.00255	29207447	1.04682	29195856	90558.1406504845	29201644	885811.181487208	29207447	891621.291148431
245	29282733	61456	29288536	938823	29294339	1569219	29282733	0.83353	29288536	1.00212	29294339	1.04744	29282733	73729.7997672549	29288536	936836.905759789	29294339	1498146.9105629	29299316	84989	29305103	894009	29310922	843182	29299316	0.83344	29305103	1.00263	29310922	1.04757	29299316	101973.747360338	29305103	891663.923880195	29310922	804893.229092089	29315899	75617	29321686	886671	29327489	931896	29315899	0.83386	29321686	1.00204	29327489	1.04832	29315899	90683.0882882019	29321686	884865.87361782	29327489	888942.307692308
