HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/25/2025 10:29 PM
Export Time Stamp:	10/3/2025 11:42 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
193	23042114	65809	23047886	899890	23053689	1178996	23042114	0.83838	23047886	1.00306	23053689	1.06153	23042114	78495.4316658317	23047886	897144.73710446	23053689	1110657.25886221	23058665	71838	23064468	951924	23070272	1187516	23058665	0.83874	23064468	1.00346	23070272	1.06252	23058665	85649.9034265684	23064468	948641.699718973	23070272	1117641.07969732	23075248	49162	23081020	922357	23086823	2489915	23075248	0.83866	23081020	1.00306	23086823	1.06265	23075248	58619.7028593232	23081020	919543.197814687	23086823	2343118.61854797
194	23162125	65671	23167912	899617	23173715	1172748	23162125	0.83855	23167912	1.00316	23173715	1.06271	23162125	78314.9484228728	23167912	896783.165197975	23173715	1103544.71116297	23178692	71632	23184479	950646	23190267	1182609	23178692	0.83851	23184479	1.00326	23190267	1.06243	23178692	85427.7229848183	23184479	947556.964296394	23190267	1113117.0994795	23195259	49303	23201047	920408	23206865	2481942	23195259	0.83857	23201047	1.00298	23206865	1.06189	23195259	58794.137639076	23201047	917673.33346627	23206865	2337287.28964394
195	23282136	65621	23287923	899180	23293742	1166979	23282136	0.83871	23287923	1.00314	23293742	1.06234	23282136	78240.3929844642	23287923	896365.412604422	23293742	1098498.59743585	23298718	71640	23304490	950789	23310294	1175938	23298718	0.8386	23304490	1.00241	23310294	1.0619	23298718	85428.0944431195	23304490	948503.107510899	23310294	1107390.52641492	23315254	49723	23321042	921289	23326861	2481725	23315254	0.83877	23321042	1.00307	23326861	1.06229	23315254	59280.8517233568	23321042	918469.299251299	23326861	2336202.92010656
196	23402147	65994	23407934	901163	23413737	1163511	23402147	0.83825	23407934	1.00313	23413737	1.06235	23402147	78728.3030122279	23407934	898351.160866488	23413737	1095223.79630065	23418714	71983	23424501	951835	23430289	1171532	23418714	0.83836	23424501	1.00287	23430289	1.06271	23418714	85861.6823321724	23424501	949111.051282818	23430289	1102400.46673128	23435281	49865	23441053	921512	23446856	2473983	23435281	0.83827	23441053	1.00213	23446856	1.06149	23435281	59485.6072625765	23441053	919553.3513616	23446856	2330670.09580872
197	23522158	65717	23527945	899013	23533748	1158359	23522158	0.83872	23527945	1.0033	23533748	1.06265	23522158	78353.920259443	23527945	896056.015150005	23533748	1090066.34357502	23538725	72228	23544497	951295	23550316	1165334	23538725	0.83782	23544497	1.00346	23550316	1.06176	23538725	86209.4483301903	23544497	948014.868554801	23550316	1097549.35201929	23555292	49952	23561080	922591	23566883	2475556	23555292	0.83914	23561080	1.00352	23566883	1.06207	23555292	59527.6116023548	23561080	919354.870854592	23566883	2330878.37901457
198	23642169	65883	23647956	901912	23653759	1152662	23642169	0.83835	23647956	1.00232	23653759	1.06197	23642169	78586.5092145285	23647956	899824.40737489	23653759	1085399.77588821	23658736	71892	23664523	950135	23670327	1157624	23658736	0.83824	23664523	1.00332	23670327	1.06232	23658736	85765.4132468028	23664523	946990.989913487	23670327	1089713.08080428	23675287	50374	23681075	918883	23686878	2464640	23675287	0.83899	23681075	1.00313	23686878	1.06146	23675287	60041.240062456	23681075	916015.87032588	23686878	2321933.94004484
199	23762180	66318	23767952	897376	23773770	1148793	23762180	0.83859	23767952	1.00236	23773770	1.06282	23762180	79082.7460379923	23767952	895263.178897801	23773770	1080891.40211889	23778747	72631	23784534	949964	23790322	1154599	23778747	0.83814	23784534	1.00287	23790322	1.06254	23778747	86657.360345527	23784534	947245.405685682	23790322	1086640.50294577	23795298	51053	23801086	919293	23806889	2463281	23795298	0.83848	23801086	1.00283	23806889	1.0616	23795298	60887.5584390802	23801086	916698.742558559	23806889	2320347.58854559
200	23882191	66084	23887994	898795	23893797	1143016	23882191	0.83896	23887994	1.00341	23893797	1.06164	23882191	78768.9520358539	23887994	895740.524810397	23893797	1076651.21886892	23898773	72651	23904561	951960	23910364	1149395	23898773	0.83907	23904561	1.00307	23910364	1.06296	23898773	86585.1478422539	23904561	949046.427467674	23910364	1081315.38345751	23915341	51051	23921128	922242	23926932	2460775	23915341	0.83946	23921128	1.00372	23926932	1.06288	23915341	60814.0947752126	23921128	918823.974813693	23926932	2315195.50654825
201	24002202	65959	24007989	900658	24013792	1141999	24002202	0.83914	24007989	1.00402	24013792	1.06237	24002202	78603.0936434922	24007989	897051.851556742	24013792	1074954.11203253	24018784	72596	24024556	953560	24030360	1145394	24018784	0.8376	24024556	1.00338	24030360	1.06208	24018784	86671.4422158548	24024556	950347.824353685	24030360	1078444.18499548	24035336	50287	24041124	920405	24046927	2451192	24035336	0.83905	24041124	1.0026	24046927	1.06236	24035336	59933.2578511412	24041124	918018.152802713	24046927	2307308.25708799
202	24122213	65935	24128000	900476	24133803	1133785	24122213	0.83904	24128000	1.00396	24133803	1.06289	24122213	78583.8577421815	24128000	896924.180246225	24133803	1066700.22297698	24138780	73022	24144568	954904	24150371	1142078	24138780	0.83896	24144568	1.0041	24150371	1.06318	24138780	87038.7145990274	24144568	951004.879992033	24150371	1074209.44713031	24155347	51029	24161228	922412	24167016	2451115	24155347	0.8389	24161228	1.0032	24167016	1.0624	24155347	60828.4658481345	24161228	919469.696969697	24167016	2307148.90813253
203	24242224	66422	24247996	901936	24253814	1129835	24242224	0.83829	24247996	1.00387	24253814	1.06265	24242224	79235.1095682878	24247996	898458.963810055	24253814	1063224.01543312	24258807	73473	24264579	950638	24270382	1135400	24258807	0.83937	24264579	1.00423	24270382	1.0624	24258807	87533.5072733121	24264579	946633.739282834	24270382	1068712.34939759	24275358	51079	24281146	921120	24286949	2444514	24275358	0.83806	24281146	1.0037	24286949	1.06266	24275358	60949.096723385	24281146	917724.419647305	24286949	2300372.64976568
204	24362235	66329	24368022	901206	24373826	1124877	24362235	0.83894	24368022	1.00396	24373826	1.06234	24362235	79062.8650439841	24368022	897651.300848639	24373826	1058867.2176516	24378818	72651	24384590	952226	24390393	1128247	24378818	0.83927	24384590	1.00407	24390393	1.0624	24378818	86564.5143994185	24384590	948366.149770434	24390393	1061979.48042169	24395369	51528	24401157	921316	24406960	2442293	24395369	0.83891	24401157	1.00382	24406960	1.06348	24395369	61422.5602269612	24401157	917809.965930147	24406960	2296510.51265656
205	24482246	66325	24488018	898936	24493837	1119019	24482246	0.83873	24488018	1.003	24493837	1.0627	24482246	79077.8915741657	24488018	896247.258225324	24493837	1052996.1419027	24498813	73488	24504585	952062	24510388	1124558	24498813	0.83855	24504585	1.00391	24510388	1.06187	24498813	87636.9924274044	24504585	948353.936109811	24510388	1059035.47515233	24515365	51526	24521152	921016	24526955	2440782	24515365	0.83862	24521152	1.00408	24526955	1.06355	24515365	61441.4156590589	24521152	917273.52402199	24526955	2294938.64886465
206	24602257	66739	24608044	902102	24613848	1116358	24602257	0.83937	24608044	1.00412	24613848	1.06326	24602257	79510.8235938859	24608044	898400.589570967	24613848	1049938.8672573	24618840	73276	24624627	953238	24630415	1123678	24618840	0.83857	24624627	1.00432	24630415	1.06374	24618840	87382.0909405297	24624627	949137.72502788	24630415	1056346.47564254	24635376	52001	24641148	919483	24646951	2433123	24635376	0.83886	24641148	1.00367	24646951	1.06279	24635376	61990.0817776506	24641148	916120.836529935	24646951	2289373.25341789
207	24722268	66826	24728071	901946	24733874	1112503	24722268	0.83871	24728071	1.00388	24733874	1.06147	24722268	79677.1232011065	24728071	898459.975295852	24733874	1048077.66587845	24738835	74031	24744623	953023	24750426	1115492	24738835	0.83801	24744623	1.00317	24750426	1.06309	24738835	88341.4279065882	24744623	950011.463660197	24750426	1049292.15776651	24755402	51682	24761190	924082	24766993	2431028	24755402	0.83836	24761190	1.004	24766993	1.06181	24755402	61646.5480223293	24761190	920400.398406374	24766993	2289513.18974204
208	24842279	66751	24848066	901401	24853870	1109045	24842279	0.83861	24848066	1.00257	24853870	1.06118	24842279	79597.1905891893	24848066	899090.337831772	24853870	1045105.4486515	24858846	73761	24864618	951424	24870421	1110102	24858846	0.83832	24864618	1.00263	24870421	1.0614	24858846	87986.6876610364	24864618	948928.318522286	24870421	1045884.68061051	24875398	51822	24881185	921463	24886988	2420278	24875398	0.83878	24881185	1.00326	24886988	1.06248	24875398	61782.5889983071	24881185	918468.791738931	24886988	2277951.58497101
209	24962290	66596	24968077	899308	24973881	1101894	24962290	0.83859	24968077	1.0031	24973881	1.06246	24962290	79414.2548802156	24968077	896528.760841392	24973881	1037115.75024001	24978873	73708	24984645	951426	24990448	1105611	24978873	0.83824	24984645	1.00296	24990448	1.0622	24978873	87931.8572246612	24984645	948618.090452261	24990448	1040868.95123329	24995409	52345	25001196	920376	25006984	2414978	24995409	0.83816	25001196	1.00357	25006984	1.06221	24995409	62452.2764150043	25001196	917101.946052592	25006984	2273541.01354723
210	25082301	66963	25088104	899049	25093907	1098444	25082301	0.83785	25088104	1.00271	25093907	1.06169	25082301	79922.420480993	25088104	896619.162070788	25093907	1034618.39143253	25098884	74059	25104671	950656	25110474	1101998	25098884	0.83809	25104671	1.00305	25110474	1.06152	25098884	88366.4045627558	25104671	947765.31578685	25110474	1038132.11244254	25115451	52421	25121238	923713	25127042	2413655	25115451	0.83785	25121238	1.00305	25127042	1.06229	25115451	62566.0917825387	25121238	920904.242061712	25127042	2272124.37281722
211	25202312	67535	25208099	899717	25213903	1095360	25202312	0.83824	25208099	1.00254	25213903	1.06142	25202312	80567.617866005	25208099	897437.508727831	25213903	1031976.03210793	25218895	74221	25224667	952350	25230470	1099602	25218895	0.83881	25224667	1.00234	25230470	1.06142	25218895	88483.6852207294	25224667	950126.703513778	25230470	1035972.56505436	25235462	52845	25241234	921907	25247053	2405137	25235462	0.83825	25241234	1.00292	25247053	1.06177	25235462	63042.0518938264	25241234	919222.869221872	25247053	2265214.68868022
212	25322323	67278	25328110	901440	25333914	1092286	25322323	0.83855	25328110	1.00225	25333914	1.0624	25322323	80231.3517381194	25328110	899416.313295086	25333914	1028130.64759036	25338890	74414	25344678	951507	25350481	1094914	25338890	0.83794	25344678	1.00365	25350481	1.06246	25338890	88805.8810893381	25344678	948046.629801226	25350481	1030546.09114696	25355457	52627	25361245	921428	25367048	2401055	25355457	0.83831	25361245	1.00341	25367048	1.06195	25355457	62777.4928129212	25361245	918296.608564794	25367048	2260986.86378831
213	25442334	67302	25448121	901226	25453925	1086512	25442334	0.83836	25448121	1.00276	25453925	1.06133	25442334	80278.1621260556	25448121	898745.462523435	25453925	1023726.83331292	25458917	74610	25464689	953141	25470492	1091042	25458917	0.83796	25464689	1.00324	25470492	1.06232	25458917	89037.6628956036	25464689	950062.796539213	25470492	1027037.05098275	25475484	53023	25481271	920767	25487075	2393454	25475484	0.8382	25481271	1.00303	25487075	1.06207	25475484	63258.1722739203	25481271	917985.503923113	25487075	2253574.6231416
214	25562345	67078	25568132	898789	25573936	1084913	25562345	0.83751	25568132	1.00166	25573936	1.06184	25562345	80092.1780038447	25568132	897299.482858455	25573936	1021729.26241242	25578928	73891	25584700	952295	25590503	1084661	25578928	0.8378	25584700	1.00251	25590503	1.06186	25578928	88196.4669372165	25584700	949910.724082553	25590503	1021472.69884919	25595464	53404	25601251	918766	25607054	2387948	25595464	0.83825	25601251	1.00232	25607054	1.06174	25595464	63708.9173874143	25601251	916639.396599888	25607054	2249089.23088515
215	25682356	67048	25688143	899844	25693947	1077054	25682356	0.83822	25688143	1.00312	25693947	1.06047	25682356	79988.547159457	25688143	897045.218916979	25693947	1015638.34903392	25698939	74100	25704711	952924	25710514	1083472	25698939	0.83754	25704711	1.00209	25710514	1.06133	25698939	88473.3863457268	25704711	950936.542625912	25710514	1020862.50270887	25715490	53248	25721278	921806	25727097	2385124	25715490	0.83768	25721278	1.00354	25727097	1.06197	25715490	63566.039537771	25721278	918554.317715288	25727097	2245942.91740821
216	25802367	66916	25808154	900948	25813958	1078232	25802367	0.83893	25808154	1.00227	25813958	1.06249	25802367	79763.5082784023	25808154	898907.480020354	25813958	1014816.13944602	25818934	74807	25824706	951619	25830509	1080249	25818934	0.83818	25824706	1.00138	25830509	1.06213	25818934	89249.3259204467	25824706	950307.575545747	25830509	1017059.11705723	25835486	54005	25841258	919952	25847061	2383137	25835486	0.83889	25841258	1.00314	25847061	1.06198	25835486	64376.7359248531	25841258	917072.392686963	25847061	2244050.73541875
217	25922378	66814	25928181	899758	25933984	1075739	25922378	0.83781	25928181	1.00255	25933984	1.06231	25922378	79748.3916401093	25928181	897469.452895117	25933984	1012641.31938888	25939023	74730	25944811	953596	25950614	1075691	25939023	0.83817	25944811	1.00303	25950614	1.0631	25939023	89158.523927127	25944811	950715.332542397	25950614	1011843.66475402	25955606	53589	25961378	920838	25967181	2375964	25955606	0.83858	25961378	1.00298	25967181	1.06218	25955606	63904.4575353574	25961378	918102.055873497	25967181	2236875.10591425
218	26042389	67366	26048176	899044	26053980	1071171	26042389	0.83829	26048176	1.00354	26053980	1.06251	26042389	80361.2115139152	26048176	895872.610957212	26053980	1008151.45269221	26058956	74816	26064728	951600	26070531	1069979	26058956	0.83851	26064728	1.00274	26070531	1.06155	26058956	89224.9347056088	26064728	948999.740710453	26070531	1007940.27601149	26075523	54000	26081311	919659	26087114	2370745	26075523	0.83873	26081311	1.00321	26087114	1.06235	26075523	64383.0553336592	26081311	916716.340546845	26087114	2231604.46180637
219	26162400	67531	26168187	898273	26173991	1065543	26162400	0.83877	26168187	1.00237	26173991	1.06192	26162400	80511.9401027695	26168187	896149.126570029	26173991	1003411.7447642	26178967	74640	26184755	952065	26190558	1067464	26178967	0.83824	26184755	1.00294	26190558	1.06285	26178967	89043.7106318	26184755	949274.134045905	26190558	1004341.15820671	26195519	53925	26201291	919543	26207094	2364474	26195519	0.83874	26201291	1.00389	26207094	1.06269	26195519	64292.8678732384	26201291	915979.838428513	26207094	2224989.41365779
220	26282411	66870	26288198	900679	26294002	1063502	26282411	0.83827	26288198	1.00343	26294002	1.0624	26282411	79771.4340248369	26288198	897600.23120696	26294002	1001037.27409639	26298978	75254	26304766	953446	26310585	1065853	26298978	0.83824	26304766	1.0028	26310585	1.06376	26298978	89776.1977476618	26304766	950783.805345034	26310585	1001967.54907122	26315561	54392	26321349	921205	26327152	2359761	26315561	0.83878	26321349	1.00417	26327152	1.06305	26315561	64846.5628651136	26321349	917379.527370864	26327152	2219802.45519966
221	26402422	67568	26408209	899021	26414013	1060515	26402422	0.8382	26408209	1.00312	26414013	1.0627	26402422	80610.832736817	26408209	896224.778690486	26414013	997943.916439258	26418989	75711	26424777	953012	26430580	1059182	26418989	0.83844	26424777	1.00314	26430580	1.0623	26418989	90299.8425647631	26424777	950028.909225033	26430580	997064.859267627	26435572	54566	26441360	921009	26447163	2353349	26435572	0.83861	26441360	1.00326	26447163	1.06263	26435572	65067.1945242723	26441360	918016.266969679	26447163	2214645.73746271
222	26522433	67434	26528220	901649	26534024	1057986	26522433	0.83894	26528220	1.00382	26534024	1.06272	26522433	80380.003337545	26528220	898217.807973541	26534024	995545.39295393	26538985	75718	26544772	954417	26550575	1054988	26538985	0.83807	26544772	1.003	26550575	1.06174	26538985	90348.0616177646	26544772	951562.313060818	26550575	993640.627648953	26555567	54707	26561339	922389	26567127	2344895	26555567	0.83803	26561339	1.00274	26567127	1.06123	26555567	65280.479219121	26561339	919868.560145202	26567127	2209601.12322494
223	26642444	67956	26648247	898689	26654050	1055047	26642444	0.83871	26648247	1.00241	26654050	1.06261	26642444	81024.4303752191	26648247	896528.366636406	26654050	992882.619211188	26659027	75818	26664814	953851	26670618	1052132	26659027	0.83841	26664814	1.00337	26670618	1.06097	26659027	90430.6961987572	26664814	950647.318536532	26670618	991669.886990207	26675594	54771	26681382	918479	26687185	2337964	26675594	0.83781	26681382	1.00298	26687185	1.06238	26675594	65374.0108139077	26681382	915750.064806876	26687185	2200685.25386397
224	26762455	67490	26768243	900805	26774046	1050898	26762455	0.83839	26768243	1.00363	26774046	1.0626	26762455	80499.5288588843	26768243	897546.904735809	26774046	988987.389422172	26779022	75366	26784810	953890	26790613	1050326	26779022	0.83886	26784810	1.00422	26790613	1.06312	26779022	89843.3588441456	26784810	949881.500069706	26790613	987965.610655429	26795589	54883	26801361	917817	26807165	2333538	26795589	0.83867	26801361	1.00267	26807165	1.0628	26795589	65440.5189168565	26801361	915372.954212253	26807165	2195651.11027475
225	26882466	67552	26888254	899990	26894057	1047809	26882466	0.83855	26888254	1.00489	26894057	1.06316	26882466	80558.1062548447	26888254	895610.464826996	26894057	985560.969186199	26899033	75470	26904821	953363	26910624	1048632	26899033	0.83857	26904821	1.00346	26910624	1.06348	26899033	89998.4497418224	26904821	950075.737946705	26910624	986038.289389551	26915600	55538	26921388	923002	26927207	2326108	26915600	0.83817	26921388	1.00329	26927207	1.06219	26915600	66261.0210339191	26921388	919975.281324443	26927207	2189917.05815344
226	27002477	67528	27008265	902088	27014083	1045646	27002477	0.83783	27008265	1.00304	27014083	1.06259	27002477	80598.6894716112	27008265	899353.963949593	27014083	984054.056597559	27019075	75950	27024847	953134	27030666	1046913	27019075	0.8388	27024847	1.00254	27030666	1.06197	27019075	90546.0181211254	27024847	950719.173299818	27030666	985821.633379474	27035643	55569	27041430	922470	27047233	2324764	27035643	0.83908	27041430	1.00389	27047233	1.06232	27035643	66226.1047814273	27041430	918895.496518543	27047233	2188383.91445139
227	27122488	67629	27128276	901334	27134079	1044316	27122488	0.83883	27128276	1.00332	27134079	1.063	27122488	80623.0106219377	27128276	898351.473109277	27134079	982423.330197554	27139055	76118	27144843	952352	27150646	1042224	27139055	0.83813	27144843	1.00331	27150646	1.06249	27139055	90818.8467182895	27144843	949210.114520936	27150646	980925.938126477	27155622	55613	27161426	921080	27167229	2318692	27155622	0.8382	27161426	1.00351	27167229	1.06226	27155622	66348.1269386781	27161426	917858.317306255	27167229	2182791.40700017
228	27242499	67421	27248287	902394	27254090	1040592	27242499	0.83844	27248287	1.00323	27254090	1.06256	27242499	80412.4326129479	27248287	899488.651655154	27254090	979325.402800783	27259066	76350	27264854	951242	27270657	1037893	27259066	0.83918	27264854	1.00256	27270657	1.06242	27259066	90981.6725851426	27264854	948813.03862113	27270657	976914.026467875	27275649	55567	27281437	917261	27287240	2307761	27275649	0.83763	27281437	1.00197	27287240	1.06193	27275649	66338.3594188365	27281437	915457.548629201	27287240	2173176.19805449
229	27362510	67755	27368298	898385	27374101	1035267	27362510	0.83862	27368298	1.0026	27374101	1.06121	27362510	80793.4463761895	27368298	896055.256333533	27374101	975553.377748042	27379077	75797	27384865	955949	27390668	1034370	27379077	0.83831	27384865	1.00225	27390668	1.06093	27379077	90416.4330617552	27384865	953802.943377401	27390668	974965.360579869	27395644	55544	27401448	918978	27407251	2301495	27395644	0.83853	27401448	1.00232	27407251	1.06255	27395644	66239.7290496464	27401448	916850.905898316	27407251	2166011.01124653
230	27482521	67642	27488309	899898	27494112	1032480	27482521	0.83814	27488309	1.00332	27494112	1.06242	27482521	80704.894170425	27488309	896920.224853487	27494112	971819.054611171	27499088	76321	27504876	953661	27510679	1034167	27499088	0.83734	27504876	1.00188	27510679	1.06065	27499088	91146.9653904029	27504876	951871.481614565	27510679	975031.348701268	27515655	56004	27521443	919782	27527262	2297510	27515655	0.83799	27521443	1.00246	27527262	1.06149	27515655	66831.346436115	27521443	917524.888773617	27527262	2164419.82496302
231	27602532	67876	27608304	901244	27614107	1029473	27602532	0.83881	27608304	1.00256	27614107	1.06131	27602532	80919.397718196	27608304	898942.706670923	27614107	970002.167133071	27619084	76023	27624871	953842	27630690	1031977	27619084	0.83843	27624871	1.00259	27630690	1.06223	27619084	90673.0436649452	27624871	951377.9311583	27630690	971519.350799733	27635666	56264	27641454	920261	27647273	2295041	27635666	0.83849	27641454	1.00273	27647273	1.06243	27635666	67101.5754511086	27641454	917755.52741017	27647273	2160180.90603616
232	27722543	67543	27728331	899671	27734134	1027903	27722543	0.83797	27728331	1.00303	27734134	1.06144	27722543	80603.1242168574	27728331	896953.231707925	27734134	968404.243292131	27739110	76400	27744898	954155	27750701	1030587	27739110	0.83844	27744898	1.00411	27750701	1.06315	27739110	91121.606793569	27744898	950249.474659151	27750701	969371.208202041	27755677	56542	27761465	918836	27767268	2288991	27755677	0.8392	27761465	1.0027	27767268	1.06179	27755677	67376.0724499523	27761465	916361.82307769	27767268	2155785.04223999
233	27842554	68075	27848342	899781	27854145	1024883	27842554	0.83849	27848342	1.00264	27854145	1.06238	27842554	81187.6110627438	27848342	897411.83276151	27854145	964704.71959186	27859137	76233	27864909	951988	27870728	1026030	27859137	0.83828	27864909	1.00329	27870728	1.06237	27859137	90939.7814572697	27864909	948866.230102961	27870728	965793.461788266	27875704	56005	27881492	919724	27887310	2277856	27875704	0.83786	27881492	1.00209	27887310	1.06229	27875704	66842.9093165923	27881492	917805.785907454	27887310	2144288.28286061
234	27962565	68502	27968353	899396	27974156	1022457	27962565	0.83776	27968353	1.00328	27974156	1.0612	27962565	81768.0481283423	27968353	896455.625548202	27974156	963491.330569167	27979132	77017	27984920	951390	27990723	1021474	27979132	0.83826	27984920	1.00213	27990723	1.06185	27979132	91877.221864338	27984920	949367.846486983	27990723	961975.796958139	27995699	56594	28001471	918795	28007275	2269300	27995699	0.83856	28001471	1.00301	28007275	1.06186	27995699	67489.5058195001	28001471	916037.726443405	28007275	2137099.05260581
235	28082576	68380	28088364	901880	28094167	1020353	28082576	0.83823	28088364	1.00352	28094167	1.0624	28082576	81576.6555718598	28088364	898716.517857143	28094167	960422.628012048	28099143	76967	28104931	954243	28110734	1020943	28099143	0.83899	28104931	1.00317	28110734	1.0619	28099143	91737.6845969559	28104931	951227.608481115	28110734	961430.454845089	28115710	56291	28121498	919557	28127317	2265271	28115710	0.83764	28121498	1.00344	28127317	1.0624	28115710	67201.9005778139	28121498	916404.568285099	28127317	2132220.44427711
236	28202587	68202	28208390	903205	28214193	1018439	28202587	0.83862	28208390	1.00333	28214193	1.06194	28202587	81326.4649066323	28208390	900207.309658836	28214193	959036.292069232	28219170	76816	28224942	957113	28230745	1019760	28219170	0.83765	28224942	1.00333	28230745	1.06138	28219170	91704.1723870352	28224942	953936.391815255	28230745	960786.900073489	28235737	56824	28241525	919357	28247328	2257395	28235737	0.83875	28241525	1.00306	28247328	1.06161	28235737	67748.435171386	28241525	916552.349809583	28247328	2126388.22166332
237	28322598	67794	28328386	899219	28334189	1014869	28322598	0.83757	28328386	1.00193	28334189	1.06088	28322598	80941.2944589706	28328386	897486.850378769	28334189	956629.402005882	28339165	76871	28344953	953766	28350756	1015759	28339165	0.83826	28344953	1.00317	28350756	1.06171	28339165	91703.0515591821	28344953	950752.115792936	28350756	956719.819913159	28355733	56377	28361520	921192	28367323	2248212	28355733	0.83862	28361520	1.00208	28367323	1.06158	28355733	67225.9187713148	28361520	919279.89781255	28367323	2117797.99920873
238	28442609	68354	28448397	900144	28454200	1014075	28442609	0.83837	28448397	1.00347	28454200	1.0625	28442609	81532.0204682897	28448397	897031.301384197	28454200	954423.529411765	28459176	77321	28464964	951236	28470767	1012649	28459176	0.83853	28464964	1.00268	28470767	1.06157	28459176	92210.1773341443	28464964	948693.501416205	28470767	953916.369151351	28475744	56763	28481531	918959	28487319	2243508	28475744	0.83792	28481531	1.00269	28487319	1.06227	28475744	67742.7439373687	28481531	916493.632129572	28487319	2111994.12578723
239	28562620	68341	28568408	898809	28574211	1009043	28562620	0.83713	28568408	1.00259	28574211	1.06186	28562620	81637.2606405218	28568408	896487.098415105	28574211	950259.921270224	28579187	76812	28584975	955172	28590778	1010335	28579187	0.83778	28584975	1.00313	28590778	1.06254	28579187	91685.1679438516	28584975	952191.64016628	28590778	950867.732038323	28595755	57115	28601527	918196	28607330	2236890	28595755	0.83788	28601527	1.00294	28607330	1.06188	28595755	68166.0858356805	28601527	915504.417013979	28607330	2106537.4618601
240	28682631	68328	28688419	898095	28694222	1007676	28682631	0.83764	28688419	1.00248	28694222	1.06177	28682631	81572.0357194021	28688419	895873.234378741	28694222	949052.996411652	28699198	77387	28704986	954513	28710805	1009782	28699198	0.83863	28704986	1.00311	28710805	1.06218	28699198	92277.8817833848	28704986	951553.668092233	28710805	950669.378071513	28715797	57237	28721584	919187	28727388	2229142	28715797	0.83776	28721584	1.00335	28727388	1.06202	28715797	68321.4763177999	28721584	916118.004684308	28727388	2098964.23796162
241	28802642	68864	28808414	902602	28814217	1007843	28802642	0.83865	28808414	1.00272	28814217	1.06252	28802642	82112.9195731235	28808414	900153.582256263	28814217	948540.262771524	28819209	77122	28824997	955945	28830800	1006258	28819209	0.83846	28824997	1.00297	28830800	1.06224	28819209	91980.5357441023	28824997	953114.250675494	28830800	947298.162373851	28835761	57839	28841549	918119	28847352	2224736	28835761	0.83822	28841549	1.00194	28847352	1.06215	28835761	69002.1712676863	28841549	916341.297882109	28847352	2094559.14889611
242	28922653	68162	28928441	900355	28934244	1002983	28922653	0.83787	28928441	1.00311	28934244	1.06209	28922653	81351.5223125306	28928441	897563.577274676	28934244	944348.407385438	28939236	78241	28945008	953483	28950811	1005242	28939236	0.83853	28945008	1.00304	28950811	1.06217	28939236	93307.3354560958	28945008	950593.196682087	28950811	946404.059613809	28955788	57162	28961575	919086	28967378	2216838	28955788	0.83795	28961575	1.00289	28967378	1.06258	28955788	68216.480696939	28961575	916437.495637607	28967378	2086278.68019349
243	29042664	68653	29048467	900283	29054271	1000060	29042664	0.83822	29048467	1.00204	29054271	1.06126	29042664	81903.318937749	29048467	898450.161670193	29054271	942332.698867384	29059247	77185	29065035	955086	29070838	1001246	29059247	0.83786	29065035	1.00349	29070838	1.06205	29059247	92121.5954932805	29065035	951764.342444867	29070838	942748.458170519	29075814	57433	29081617	916449	29087421	2207304	29075814	0.83763	29081617	1.00228	29087421	1.0628	29075814	68566.0733259315	29081617	914364.249511115	29087421	2076876.1761385
244	29162675	68625	29168463	900346	29174266	997190	29162675	0.83858	29168463	1.00346	29174266	1.06244	29162675	81834.7682987908	29168463	897241.544256871	29174266	938584.767139791	29179242	77863	29185030	954673	29190833	1002180	29179242	0.83854	29185030	1.00248	29190833	1.06316	29179242	92855.4392157798	29185030	952311.268055223	29190833	942642.687836262	29195825	57330	29201613	917495	29207416	2200120	29195825	0.83852	29201613	1.00289	29207416	1.06236	29195825	68370.4622429996	29201613	914851.080377708	29207416	2070974.0577582
